/TITLE,THIS IS REULT OF BH056-L-8-50Mat
  30.
NODE      EQUIVALENTSTRESS      PRINCIPALSTRESS      EQVSTRAIN      PRINCIPALSTRAIN
           71.    0.24446E+01    0.12390E+01    0.78859E-02    0.32976E-02
           72.    0.16935E+01    0.15485E-01    0.14662E-01    0.53102E-02
           73.    0.17452E+02    0.44882E+00    0.14889E-02    0.45631E-03
           74.    0.28400E+01   -0.34930E-01    0.53041E-03    0.18261E-03
           75.    0.32042E+01    0.93844E-01    0.77498E-03    0.27596E-03
           76.    0.80587E+01    0.42759E+00    0.73461E-03    0.23272E-03
           77.    0.10166E+02    0.11116E+02    0.97092E-03    0.70379E-03
           78.    0.80762E+01    0.78978E+01    0.86281E-03    0.61278E-03
           79.    0.90809E+01    0.87842E+01    0.94147E-03    0.66451E-03
           80.    0.19736E+01    0.62638E+00    0.22758E-03    0.86271E-04
           81.    0.81082E+00    0.55253E+00    0.22319E-03    0.13484E-03
           82.    0.42630E+01    0.44173E+01    0.87761E-03    0.62783E-03
           83.    0.16956E+01    0.19812E+01    0.36844E-03    0.26194E-03
           84.    0.29768E-02    0.34525E-02    0.50373E-03    0.34092E-03
           85.    0.84333E+00    0.76257E+00    0.46697E-02    0.32830E-02
           86.    0.42839E+00    0.39313E+00    0.10040E-01    0.71528E-02
           87.    0.64209E+00    0.77778E+00    0.14799E-01    0.10911E-01
           88.    0.40119E+00    0.55906E+00    0.10442E-01    0.78150E-02
           89.    0.34891E+01    0.37364E+01    0.65643E-02    0.48176E-02
           90.    0.23489E+01    0.24210E+01    0.64088E-02    0.45391E-02
           91.    0.21052E+01    0.23491E+01    0.69686E-02    0.50829E-02
           92.    0.32434E+01    0.27872E+01    0.69279E-02    0.47362E-02
           93.    0.10461E+02    0.12715E+01    0.21626E-02    0.76539E-03
           94.    0.10174E+00    0.52364E-01    0.15354E-02    0.76631E-03
           95.    0.92541E+00    0.86842E-02    0.12326E-02    0.50662E-03
           96.    0.42190E+01   -0.27240E-01    0.14128E-02    0.53970E-03
           97.    0.25087E+01    0.10165E+01    0.16640E-01    0.68969E-02
           98.    0.13774E+01   -0.41739E-01    0.20108E-01    0.74155E-02
           99.    0.20822E+01   -0.59657E+00    0.25871E-01    0.93571E-02
          100.    0.31809E+01    0.11799E+01    0.20535E-01    0.93892E-02
          101.    0.14464E+01    0.58881E+00    0.11800E-01    0.48501E-02
          102.    0.14094E+01    0.56605E-01    0.16386E-01    0.64192E-02
          103.    0.11104E+01    0.17179E+00    0.19981E-01    0.85101E-02
          104.    0.16913E+01    0.80609E+00    0.14203E-01    0.67869E-02
          105.    0.18190E+01   -0.19010E+00    0.67933E-03    0.22812E-03
          106.    0.26773E+01   -0.20817E+01    0.11874E-02    0.33731E-03
          107.    0.21052E+01    0.33675E-01    0.15103E-02    0.56480E-03
          108.    0.18435E+01    0.12530E+01    0.19288E-02    0.10936E-02
          109.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          110.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          111.    0.51721E+00   -0.66611E-01    0.14351E-02    0.54296E-03
          112.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          113.    0.17634E+02    0.26079E+01    0.22017E-02    0.69964E-03
          114.    0.19995E+02    0.15704E+01    0.20058E-02    0.57260E-03
          115.    0.10617E-01    0.33057E-02    0.70574E-03    0.26140E-03
          116.    0.39549E+00    0.12298E+00    0.17450E-02    0.51441E-03
          117.    0.59352E+00   -0.35809E+00    0.83674E-02    0.16727E-02
          118.    0.24321E+00   -0.18014E+00    0.48314E-02    0.13914E-02
          119.    0.54538E+00   -0.36179E+00    0.17991E-01    0.31828E-02
          120.    0.23511E+01   -0.22037E+00    0.70080E-02    0.17073E-02
          121.    0.16669E+02    0.35146E+01    0.33736E-02    0.12778E-02
          122.    0.85536E+01    0.39036E+01    0.41953E-02    0.18616E-02
          123.    0.26915E+02    0.19760E-01    0.36428E-02    0.11836E-02
          124.    0.86795E+01   -0.16064E+01    0.36303E-02    0.12836E-02
          125.    0.32742E+02    0.36140E+02    0.32697E-02    0.23830E-02
          126.    0.16960E+02    0.15706E+02    0.25111E-02    0.17712E-02
          127.    0.17422E+02    0.15895E+02    0.26489E-02    0.18745E-02
          128.    0.35176E+02    0.37778E+02    0.34809E-02    0.25230E-02
          129.    0.26997E+01    0.13067E+01    0.80981E-02    0.55595E-02
          130.    0.54935E+01    0.39627E+01    0.60588E-02    0.41739E-02
          131.    0.61567E+00    0.54499E+00    0.87726E-02    0.60022E-02
          132.    0.17105E+01    0.11378E+01    0.74225E-02    0.52250E-02
          133.    0.37081E+02   -0.20175E+01    0.42977E-02    0.14293E-02
          134.    0.24110E+02   -0.94548E-01    0.31288E-02    0.95440E-03
          135.    0.32189E+02    0.60985E+01    0.34286E-02    0.11753E-02
          136.    0.89327E+01   -0.17974E+00    0.20312E-02    0.68573E-03
          137.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          138.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          139.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          140.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          141.    0.55378E+01    0.96092E+00    0.14882E-01    0.54741E-02
          142.    0.11443E+02    0.13794E+01    0.12282E-01    0.40969E-02
          143.    0.10250E+02    0.45890E+01    0.10070E-01    0.40089E-02
          144.    0.90274E+01    0.27606E+01    0.11479E-01    0.41947E-02
          145.    0.27994E+02    0.17106E+01    0.31336E-02    0.97526E-03
          146.    0.19986E+02    0.70391E+00    0.29777E-02    0.90847E-03
          147.    0.36645E+01    0.51448E+00    0.23103E-02    0.78489E-03
          148.    0.77456E+01    0.12153E+01    0.23093E-02    0.77277E-03
          149.    0.39490E+01    0.51413E+01    0.44031E-02    0.32382E-02
          150.    0.17013E+01    0.13427E+01    0.29986E-02    0.18879E-02
          151.    0.68333E+00    0.30003E+00    0.48648E-02    0.27707E-02
          152.    0.40035E+00    0.30990E+00    0.38917E-02    0.27361E-02
          153.    0.56288E+00    0.58157E+00    0.30559E-02    0.20231E-02
          154.    0.93159E+00    0.33721E+00    0.99110E-02    0.52417E-02
          155.    0.78542E+00    0.15274E+00    0.43703E-02    0.17936E-02
          156.    0.40591E+00    0.15950E+00    0.23351E-02    0.10208E-02
          157.    0.33055E+00   -0.14778E+00    0.22730E-02    0.86301E-03
          158.    0.41973E+00   -0.17381E-01    0.20074E-02    0.88226E-03
          159.    0.23443E+01   -0.19020E+00    0.42639E-02    0.16355E-02
          160.    0.18665E+01    0.14133E+01    0.41516E-02    0.19089E-02
          161.    0.21583E+01   -0.23093E+01    0.28774E-02    0.87457E-03
          162.    0.14488E+01    0.54546E+00    0.47804E-02    0.16285E-02
          163.    0.24801E+02    0.24573E+02    0.22526E-02    0.16073E-02
          164.    0.28224E+02    0.30559E+02    0.29265E-02    0.21250E-02
          165.    0.19471E+02    0.18761E+02    0.19979E-02    0.14224E-02
          166.    0.11899E+02    0.11012E+02    0.22140E-02    0.15720E-02
          167.    0.31669E+02    0.84205E-01    0.27496E-02    0.83791E-03
          168.    0.33849E+02   -0.71333E+00    0.29091E-02    0.88848E-03
          169.    0.36728E+02   -0.26172E+01    0.32405E-02    0.93031E-03
          170.    0.18333E+02    0.12544E+01    0.22431E-02    0.70868E-03
          171.    0.75859E+00    0.27851E+00    0.33582E-02    0.14636E-02
          172.    0.38693E+01    0.33234E+00    0.41103E-02    0.14365E-02
          173.    0.62556E+01   -0.27236E+00    0.27591E-02    0.83194E-03
          174.    0.70622E+01    0.10726E+01    0.35015E-02    0.12379E-02
          175.    0.42262E+01    0.35830E+01    0.64027E-02    0.31621E-02
          176.    0.18043E+01    0.12039E+01    0.12135E-01    0.52723E-02
          177.    0.24735E+01    0.24817E+01    0.79084E-02    0.39263E-02
          178.    0.11504E+01    0.70096E+00    0.16385E-01    0.76534E-02
          179.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          180.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          181.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          182.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          183.    0.71817E+00    0.64366E+00    0.10480E-02    0.75348E-03
          184.    0.60445E+01    0.59693E+01    0.11237E-02    0.80769E-03
          185.    0.16263E+02    0.15334E+02    0.17516E-02    0.12402E-02
          186.    0.11191E+02    0.10673E+02    0.20637E-02    0.14748E-02
          187.    0.97768E+01   -0.10092E+01    0.15656E-01    0.46153E-02
          188.    0.58359E+01   -0.82411E+00    0.90400E-02    0.25911E-02
          189.    0.46952E+01   -0.28865E-01    0.51682E-02    0.15591E-02
          190.    0.60717E+01   -0.31859E+00    0.10465E-01    0.32006E-02
          191.    0.27482E+01    0.23697E+01    0.11138E-02    0.76655E-03
          192.    0.90597E+00    0.83526E+00    0.71319E-03    0.48124E-03
          193.    0.27917E+01    0.24402E+01    0.11581E-02    0.77288E-03
          194.    0.42899E+00    0.28598E+00    0.10207E-02    0.56762E-03
          195.    0.42319E+01    0.39727E+01    0.59322E-02    0.41834E-02
          196.    0.26113E+01    0.21809E+01    0.54188E-02    0.36727E-02
          197.    0.38070E+01    0.35294E+01    0.49991E-02    0.35090E-02
          198.    0.26507E+01    0.21107E+01    0.77935E-02    0.52081E-02
          199.    0.59654E+00    0.53428E+00    0.71502E-02    0.49400E-02
          200.    0.10545E+01    0.81789E+00    0.82278E-02    0.55704E-02
          201.    0.69701E+00    0.57368E+00    0.52498E-02    0.35576E-02
          202.    0.77090E+00    0.74454E+00    0.57832E-02    0.40675E-02
          203.    0.46730E+01    0.47908E+01    0.44252E-02    0.31697E-02
          204.    0.43983E+01    0.42099E+01    0.45679E-02    0.32167E-02
          205.    0.42725E+01    0.45023E+01    0.46410E-02    0.33468E-02
          206.    0.31079E+01    0.25461E+01    0.37253E-02    0.24088E-02
          207.    0.14994E+02    0.13344E+02    0.31588E-02    0.21327E-02
          208.    0.51398E+01    0.29587E+01    0.32803E-02    0.18996E-02
          209.    0.14239E+02    0.16536E+02    0.35699E-02    0.25993E-02
          210.    0.59820E+01    0.33946E+01    0.40332E-02    0.25022E-02
          211.    0.50084E-02    0.48565E-03    0.77705E-03    0.33497E-03
          212.    0.17920E-01   -0.43746E-02    0.73157E-03    0.37848E-03
          213.    0.13016E+00    0.11099E+00    0.57854E-03    0.32743E-03
          214.    0.49658E-01    0.66746E-01    0.70838E-03    0.32029E-03
          215.    0.19737E+02    0.20179E+02    0.20730E-02    0.14879E-02
          216.    0.13284E+02    0.12989E+02    0.14118E-02    0.10122E-02
          217.    0.18085E+02    0.18584E+02    0.20479E-02    0.14705E-02
          218.    0.10042E+02    0.10144E+02    0.14724E-02    0.10514E-02
          219.    0.38224E+01    0.44357E+01    0.88378E-02    0.65810E-02
          220.    0.28446E+01    0.40863E+01    0.10710E-01    0.81393E-02
          221.    0.56344E+01    0.74116E+01    0.84323E-02    0.63020E-02
          222.    0.29426E+01    0.25361E+01    0.76983E-02    0.52181E-02
          223.    0.13680E+01   -0.63537E+00    0.91390E-02    0.32824E-02
          224.    0.74754E+00    0.16327E+00    0.77678E-02    0.31166E-02
          225.    0.74877E+00    0.19679E+00    0.17493E-01    0.74595E-02
          226.    0.34220E+00    0.15482E-01    0.11804E-01    0.55533E-02
          227.    0.25231E+01    0.44397E+00    0.86960E-03    0.36529E-03
          228.    0.26145E-02    0.29135E-02    0.53621E-02    0.26091E-02
          229.    0.43779E+01    0.14191E+01    0.11715E-02    0.47296E-03
          230.    0.93139E-01   -0.10709E-01    0.20148E-02    0.90500E-03
          231.    0.12934E+02    0.12520E+02    0.23727E-02    0.16938E-02
          232.    0.42893E+01    0.34229E+01    0.17534E-02    0.12289E-02
          233.    0.12284E+00    0.79319E-01    0.91604E-03    0.62966E-03
          234.    0.28481E+01    0.16460E+00    0.80436E-03    0.29724E-03
          235.    0.22844E-01    0.12081E-01    0.38822E-03    0.23216E-03
          236.    0.69489E+01    0.64997E+01    0.78627E-03    0.55154E-03
          237.    0.48827E+00   -0.66539E-01    0.31887E-03    0.12653E-03
          238.    0.44812E+01    0.25257E+00    0.12218E-02    0.39901E-03
          239.    0.11938E+01   -0.84385E-01    0.69441E-03    0.27673E-03
          240.    0.91875E+00    0.23917E+00    0.17309E-02    0.64309E-03
          241.    0.11445E+01    0.22630E+00    0.15783E-02    0.56824E-03
          242.    0.10871E+01    0.23163E+01    0.42118E-02    0.37489E-02
          243.    0.14652E+01    0.13085E+01    0.66487E-02    0.46823E-02
          244.    0.15987E+01    0.16477E+01    0.50925E-02    0.36318E-02
          245.    0.53172E+00    0.61215E+00    0.34734E-02    0.26430E-02
          246.    0.25937E+01    0.24776E+01    0.29169E-02    0.18550E-02
          247.    0.24263E+01    0.28600E+01    0.28387E-02    0.19861E-02
          248.    0.40124E+01    0.23714E+01    0.44517E-02    0.23476E-02
          249.    0.31155E+01    0.77967E+00    0.70576E-02    0.26470E-02
          250.    0.25674E+01    0.15826E+01    0.31560E-02    0.20236E-02
          251.    0.50334E+01    0.45102E+01    0.48173E-02    0.33811E-02
          252.    0.48892E+00    0.52598E+00    0.51645E-02    0.34661E-02
          253.    0.17621E+01    0.19160E+01    0.49497E-02    0.35745E-02
          254.    0.86700E+00   -0.14392E+00    0.15774E-01    0.49150E-02
          255.    0.12855E+01   -0.26825E+00    0.11586E-01    0.33965E-02
          256.    0.79257E+00   -0.13156E+00    0.13660E-01    0.42810E-02
          257.    0.59082E+00   -0.35452E+00    0.96556E-02    0.21123E-02
          258.    0.35359E+00   -0.34428E+00    0.15930E-02    0.33664E-03
          259.    0.30039E+00   -0.34718E+00    0.97457E-03    0.15710E-03
          260.    0.17707E+00   -0.34378E+00    0.42161E-03    0.28607E-04
          261.    0.79533E+00   -0.32659E+00    0.32908E-02    0.10253E-02
          262.    0.75223E+01   -0.17896E+00    0.57695E-02    0.18698E-02
          263.    0.40918E+01    0.92609E+00    0.80028E-02    0.33223E-02
          264.    0.13476E+02    0.13231E+02    0.37199E-02    0.20684E-02
          265.    0.97744E+01    0.24824E+01    0.61345E-02    0.23138E-02
          266.    0.20963E+01    0.13419E+01    0.62552E-02    0.24494E-02
          267.    0.31315E+01    0.53023E+00    0.98086E-02    0.34396E-02
          268.    0.72335E+01   -0.12591E+01    0.83440E-02    0.25528E-02
          269.    0.38099E+01    0.10112E+01    0.82675E-02    0.25470E-02
          270.    0.13387E+02    0.12430E+02    0.17210E-02    0.12180E-02
          271.    0.16234E+02    0.15712E+02    0.25755E-02    0.18333E-02
          272.    0.27764E+02    0.29225E+02    0.29955E-02    0.21601E-02
          273.    0.21942E+02    0.21502E+02    0.23971E-02    0.17067E-02
          274.    0.22867E+02   -0.36961E+01    0.87737E-02    0.30633E-02
          275.    0.80933E+01    0.67107E+01    0.49820E-02    0.26023E-02
          276.    0.59053E+01    0.29712E+01    0.67626E-02    0.27149E-02
          277.    0.94415E+01    0.39459E+01    0.44802E-02    0.18810E-02
          278.    0.50920E+00    0.21664E+00    0.26487E-02    0.12860E-02
          279.    0.48428E+00    0.15525E+00    0.98363E-02    0.44023E-02
          280.    0.65262E+00    0.35379E+00    0.37271E-02    0.14847E-02
          281.    0.42066E+00    0.20857E+00    0.10154E-01    0.48704E-02
          282.    0.52432E+01    0.10065E+01    0.62527E-02    0.43908E-02
          283.    0.59741E+01    0.84259E-01    0.45385E-02    0.23789E-02
          284.    0.70670E+01   -0.11186E+01    0.29794E-02    0.13791E-02
          285.    0.47282E+01    0.61271E+01    0.71074E-02    0.51527E-02
          286.    0.17158E+01    0.19039E+01    0.51704E-02    0.37380E-02
          287.    0.10693E+01    0.84666E+00    0.44716E-02    0.30055E-02
          288.    0.90316E+00    0.65606E+00    0.41772E-02    0.25778E-02
          289.    0.16344E+01    0.15026E+01    0.58947E-02    0.40074E-02
          290.    0.24957E+01    0.24602E+01    0.11183E-02    0.80407E-03
          291.    0.12523E+02    0.12276E+02    0.16276E-02    0.11598E-02
          292.    0.10351E+01    0.10097E+01    0.97925E-03    0.68985E-03
          293.    0.48783E+01    0.48599E+01    0.85292E-03    0.59999E-03
          294.    0.22180E+01    0.24873E+00    0.27796E-01    0.11824E-01
          295.    0.49101E+01    0.36120E+01    0.17063E-01    0.67617E-02
          296.    0.70302E+01    0.64869E+00    0.18815E-01    0.69331E-02
          297.    0.18051E+01    0.42051E+00    0.31463E-01    0.13603E-01
          298.    0.10593E+01    0.11130E+01    0.75791E-03    0.49630E-03
          299.    0.88913E+01    0.88344E+01    0.14541E-02    0.10340E-02
          300.    0.57440E+01    0.47836E+01    0.10958E-02    0.74345E-03
          301.    0.72710E+00    0.49691E+00    0.85084E-03    0.47724E-03
          302.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          303.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          304.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          305.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          306.    0.32493E+01    0.11360E+01    0.61037E-02    0.22715E-02
          307.    0.67847E+01    0.21058E+00    0.71495E-02    0.25694E-02
          308.    0.77425E+01   -0.11026E+01    0.57670E-02    0.21203E-02
          309.    0.53411E+01    0.49674E+00    0.49017E-02    0.20853E-02
          310.    0.14609E+01    0.23264E+01    0.99831E-02    0.68243E-02
          311.    0.16119E+01    0.17211E+01    0.66934E-02    0.40674E-02
          312.    0.13051E+01    0.14655E+01    0.10590E-01    0.71147E-02
          313.    0.69413E+00    0.62939E+00    0.14883E-01    0.10039E-01
          314.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          315.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          316.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          317.    0.10008E+00   -0.33777E-01    0.33707E-03    0.11814E-03
          318.    0.46845E-01   -0.72678E-02    0.12561E-02    0.43747E-03
          319.    0.75570E-01   -0.16320E-01    0.18571E-02    0.49417E-03
          320.    0.22429E-01   -0.17877E-01    0.45613E-03    0.12963E-03
          321.    0.35216E-01   -0.47444E-01    0.16544E-02    0.90966E-04
          322.    0.16277E+01   -0.37635E+00    0.56825E-02    0.22056E-02
          323.    0.12887E+01   -0.27014E+00    0.55535E-02    0.23446E-02
          324.    0.19499E+01    0.14774E+01    0.36541E-02    0.17117E-02
          325.    0.20489E+01   -0.44864E+00    0.33461E-02    0.12987E-02
          326.    0.28296E+02    0.17411E+01    0.32652E-02    0.99198E-03
          327.    0.20889E+02    0.76615E+00    0.30356E-02    0.93655E-03
          328.    0.38314E+02   -0.19199E+01    0.37864E-02    0.10953E-02
          329.    0.26517E+02    0.24266E+00    0.31499E-02    0.93976E-03
          330.    0.24456E+02    0.25379E+02    0.25151E-02    0.18099E-02
          331.    0.96786E+01    0.92600E+01    0.18133E-02    0.13031E-02
          332.    0.22023E+02    0.22380E+02    0.26752E-02    0.19153E-02
          333.    0.19681E+02    0.19768E+02    0.20233E-02    0.14501E-02
          334.    0.20335E+01   -0.13713E+01    0.19263E-02    0.83980E-03
          335.    0.94843E+00   -0.90315E-01    0.10859E-02    0.48764E-03
          336.    0.15777E+01   -0.67210E+00    0.11491E-02    0.46676E-03
          337.    0.93201E+00    0.14141E+01    0.32211E-02    0.17000E-02
          338.    0.31011E+02   -0.10445E+02    0.10272E-01    0.26677E-02
          339.    0.21396E+02    0.69031E+01    0.91992E-02    0.30193E-02
          340.    0.39987E+02   -0.11004E+02    0.98307E-02    0.28168E-02
          341.    0.36599E+02    0.39229E+01    0.76179E-02    0.24257E-02
          342.    0.12020E+02    0.15504E+01    0.14331E-02    0.46126E-03
          343.    0.16987E+02    0.21369E+01    0.23705E-02    0.73182E-03
          344.    0.31814E+02   -0.25516E+01    0.28518E-02    0.85730E-03
          345.    0.17715E+02    0.85193E+00    0.17888E-02    0.55746E-03
          346.    0.13038E+02    0.11173E+02    0.13717E-02    0.95994E-03
          347.    0.97068E+01    0.90872E+01    0.90498E-03    0.64753E-03
          348.    0.21630E+01   -0.35828E+00    0.16439E-03    0.50245E-04
          349.    0.51796E+00    0.47312E+00    0.11434E-02    0.81247E-03
          350.    0.50653E+00    0.71363E+00    0.28034E-02    0.18185E-02
          351.    0.74195E+00    0.74067E+00    0.27209E-02    0.16092E-02
          352.    0.45211E+00    0.52085E+00    0.35805E-02    0.24580E-02
          353.    0.64342E+00    0.37655E+00    0.30211E-02    0.19880E-02
          354.    0.14281E+00    0.86437E-01    0.10826E-02    0.65777E-03
          355.    0.74253E-01    0.65219E-01    0.27690E-03    0.16479E-03
          356.    0.76573E-01    0.42557E-01    0.79934E-03    0.43368E-03
          357.    0.14647E+00    0.14832E+00    0.14089E-02    0.94521E-03
          358.    0.78282E+01    0.52622E-01    0.21204E-02    0.75982E-03
          359.    0.95551E+01    0.89889E+00    0.22168E-02    0.78464E-03
          360.    0.17563E+02   -0.11078E+01    0.31506E-02    0.94518E-03
          361.    0.12219E+02    0.14090E+01    0.26088E-02    0.87589E-03
          362.    0.10210E+01    0.12380E+00    0.12378E-01    0.46750E-02
          363.    0.12310E+01    0.12105E+00    0.48912E-02    0.18613E-02
          364.    0.10780E+01    0.22770E+00    0.68421E-02    0.22799E-02
          365.    0.76467E+00   -0.32863E-02    0.16786E-01    0.57039E-02
          366.    0.31114E-01    0.11582E-01    0.12327E-02    0.61837E-03
          367.    0.52725E-01    0.46394E-01    0.17377E-02    0.10791E-02
          368.    0.58259E+00    0.44995E+00    0.17653E-02    0.11536E-02
          369.    0.23842E-02    0.59753E-03    0.11758E-02    0.40996E-03
          370.    0.22360E+02   -0.62561E+01    0.37898E-02    0.12878E-02
          371.    0.18210E+02   -0.50229E+01    0.34185E-02    0.11820E-02
          372.    0.24072E+02   -0.83281E+01    0.35591E-02    0.11683E-02
          373.    0.12333E+02    0.60012E+01    0.31721E-02    0.13947E-02
          374.    0.47747E+01    0.54930E+00    0.98905E-02    0.37328E-02
          375.    0.40406E+01    0.54794E+00    0.11728E-01    0.43211E-02
          376.    0.11137E+01    0.15149E+00    0.89476E-02    0.35877E-02
          377.    0.37190E+01   -0.82849E-01    0.12042E-01    0.47927E-02
          378.    0.28317E+01    0.21753E+01    0.27537E-03    0.17540E-03
          379.    0.42102E+01    0.39742E+01    0.35421E-03    0.24934E-03
          380.    0.79844E+01    0.86359E+01    0.71859E-03    0.52096E-03
          381.    0.18381E+01    0.18342E+01    0.14821E-03    0.10468E-03
