/TITLE,THIS IS REULT OF BH056-L-8-50Mat
 120.
NODE      EQUIVALENTSTRESS      PRINCIPALSTRESS      EQVSTRAIN      PRINCIPALSTRAIN
          229.    0.81552E+01    0.44629E+01    0.32351E-02    0.20048E-02
          230.    0.44923E+00    0.23992E+00    0.82316E-02    0.47391E-02
          231.    0.78744E+01    0.54041E+00    0.14390E-02    0.44320E-03
          232.    0.26323E+01    0.64564E+00    0.10629E-02    0.35188E-03
          233.    0.82123E-01    0.30605E-01    0.69770E-03    0.23609E-03
          234.    0.23958E+01    0.21430E+01    0.69155E-03    0.48702E-03
          235.    0.12685E-01    0.70433E-02    0.46397E-03    0.22203E-03
          236.    0.15432E+01    0.18223E+00    0.18622E-03    0.68605E-04
          237.    0.57668E+00    0.56911E+00    0.39470E-03    0.28784E-03
          238.    0.20844E+01    0.21210E+01    0.59666E-03    0.43790E-03
          239.    0.38412E+00    0.52428E+00    0.34706E-03    0.22660E-03
          240.    0.58919E+00    0.44588E+00    0.11536E-02    0.82404E-03
          241.    0.63968E+00    0.55480E+00    0.97231E-03    0.67540E-03
          242.    0.89629E+00   -0.10106E+01    0.34508E-02    0.59975E-03
          243.    0.11367E+01    0.11548E+00    0.51965E-02    0.17024E-02
          244.    0.13125E+01    0.27791E-01    0.41931E-02    0.15551E-02
          245.    0.43139E+00   -0.16683E-01    0.28702E-02    0.92978E-03
          246.    0.16370E+01    0.30018E+00    0.18459E-02    0.94359E-03
          247.    0.15580E+01   -0.94171E-01    0.18270E-02    0.78484E-03
          248.    0.25848E+01    0.14218E+01    0.28713E-02    0.17505E-02
          249.    0.19894E+01    0.16562E+01    0.44709E-02    0.30429E-02
          250.    0.31434E+01    0.42029E+01    0.43204E-02    0.29065E-02
          251.    0.40975E+01   -0.23170E+00    0.44951E-02    0.22434E-02
          252.    0.95629E+00   -0.10302E+00    0.12199E-01    0.66159E-02
          253.    0.12978E+01   -0.14315E+01    0.53931E-02    0.22334E-02
          254.    0.62745E+00    0.77152E+00    0.11465E-01    0.85778E-02
          255.    0.90732E+00    0.11490E+01    0.81867E-02    0.61706E-02
          256.    0.55976E+00    0.70099E+00    0.96786E-02    0.72835E-02
          257.    0.42331E+00    0.68947E+00    0.69219E-02    0.56735E-02
          258.    0.22056E+00    0.46342E+00    0.99442E-03    0.85978E-03
          259.    0.17841E+00    0.41522E+00    0.57927E-03    0.51914E-03
          260.    0.11188E+00    0.33119E+00    0.26649E-03    0.25606E-03
          261.    0.49231E+00    0.75410E+00    0.20419E-02    0.16070E-02
          262.    0.11017E+02    0.92966E+01    0.78655E-02    0.50055E-02
          263.    0.50241E+01    0.28655E+01    0.97996E-02    0.53235E-02
          264.    0.26552E+02    0.80836E+01    0.72306E-02    0.39510E-02
          265.    0.14126E+02    0.85697E+01    0.86031E-02    0.53614E-02
          266.    0.20068E+01    0.24716E+00    0.60555E-02    0.22883E-02
          267.    0.23530E+01    0.15469E+00    0.71753E-02    0.29308E-02
          268.    0.33104E+01    0.53407E+00    0.37036E-02    0.16487E-02
          269.    0.23430E+01    0.63544E+00    0.52431E-02    0.27320E-02
          270.    0.88633E+01    0.60694E+00    0.11303E-02    0.33915E-03
          271.    0.97654E+01    0.46737E+00    0.15311E-02    0.45826E-03
          272.    0.17211E+02   -0.89200E+00    0.18555E-02    0.53996E-03
          273.    0.13985E+02    0.27491E+00    0.15221E-02    0.45748E-03
          274.    0.11660E+02    0.14531E+02    0.44682E-02    0.33154E-02
          275.    0.40148E+01    0.89479E+00    0.24930E-02    0.15536E-02
          276.    0.27974E+01    0.14298E+01    0.32281E-02    0.22082E-02
          277.    0.43562E+01    0.26163E+01    0.21515E-02    0.14692E-02
          278.    0.36975E+01    0.53919E+00    0.19377E-01    0.88725E-02
          279.    0.16504E+01    0.48642E+00    0.33171E-01    0.14211E-01
          280.    0.40349E+01    0.21688E+01    0.22143E-01    0.72788E-02
          281.    0.18954E+01    0.25047E+00    0.42941E-01    0.17100E-01
          282.    0.16301E+02    0.17734E+02    0.18891E-01    0.86306E-02
          283.    0.19033E+02    0.24017E+02    0.14443E-01    0.98183E-02
          284.    0.21831E+02    0.31711E+02    0.91691E-02    0.68969E-02
          285.    0.14070E+02   -0.74248E+00    0.20990E-01    0.87208E-02
          286.    0.73027E+00   -0.38227E-01    0.22388E-02    0.84465E-03
          287.    0.41595E+00    0.19971E+00    0.17579E-02    0.90518E-03
          288.    0.54380E+00    0.36976E+00    0.25169E-02    0.15540E-02
          289.    0.76557E+00    0.36537E+00    0.28086E-02    0.15561E-02
          290.    0.16598E+01    0.13692E+00    0.76196E-03    0.27880E-03
          291.    0.93610E+01    0.36511E+00    0.12143E-02    0.37463E-03
          292.    0.64461E+00    0.12613E+00    0.62695E-03    0.26851E-03
          293.    0.52768E+01    0.34703E+00    0.88946E-03    0.30342E-03
          294.    0.13625E+01    0.13925E+01    0.17109E-01    0.12022E-01
          295.    0.30953E+01    0.10678E+01    0.10692E-01    0.75146E-02
          296.    0.42621E+01    0.42345E+01    0.11423E-01    0.83572E-02
          297.    0.11416E+01    0.10306E+01    0.19952E-01    0.13807E-01
          298.    0.82659E+00    0.12902E+00    0.59512E-03    0.23556E-03
          299.    0.61957E+01    0.33397E+00    0.10008E-02    0.30806E-03
          300.    0.23535E+01    0.65991E+00    0.44215E-03    0.19659E-03
          301.    0.26411E+00    0.23818E+00    0.33021E-03    0.23391E-03
          302.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          303.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          304.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          305.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          306.    0.22009E+01    0.15836E+01    0.41785E-02    0.28793E-02
          307.    0.44419E+01    0.47625E+01    0.46957E-02    0.33817E-02
          308.    0.52473E+01    0.67512E+01    0.38982E-02    0.28825E-02
          309.    0.34727E+01    0.37176E+01    0.31999E-02    0.22585E-02
          310.    0.81426E+00   -0.38742E+00    0.54783E-02    0.23200E-02
          311.    0.84246E+00    0.82735E-01    0.35197E-02    0.19474E-02
          312.    0.71192E+00    0.17906E-01    0.56335E-02    0.25121E-02
          313.    0.36018E+00    0.82480E-01    0.77360E-02    0.34606E-02
          314.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          315.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          316.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          317.    0.85871E-01    0.11929E+00    0.26538E-03    0.20247E-03
          318.    0.40915E-01    0.95162E-02    0.12238E-02    0.39272E-03
          319.    0.52106E-01    0.19423E-01    0.11664E-02    0.42897E-03
          320.    0.13018E-01   -0.80567E-02    0.31790E-03    0.83462E-04
          321.    0.18131E-01   -0.25077E-01    0.11745E-02    0.13414E-03
          322.    0.87652E+00    0.10864E+01    0.26823E-02    0.19213E-02
          323.    0.58700E+00    0.84500E+00    0.24084E-02    0.18041E-02
          324.    0.10103E+01    0.72551E-01    0.17941E-02    0.89927E-03
          325.    0.89991E+00    0.10476E+01    0.15034E-02    0.10428E-02
          326.    0.18026E+02    0.17043E+02    0.20775E-02    0.14691E-02
          327.    0.12279E+02    0.12281E+02    0.17917E-02    0.12846E-02
          328.    0.22594E+02    0.24087E+02    0.22357E-02    0.16147E-02
          329.    0.15216E+02    0.15352E+02    0.18100E-02    0.12936E-02
          330.    0.16887E+02    0.63190E-01    0.17335E-02    0.53491E-03
          331.    0.63043E+01    0.21931E+00    0.11793E-02    0.35819E-03
          332.    0.14027E+02    0.29295E+00    0.17032E-02    0.53894E-03
          333.    0.14229E+02    0.26447E+00    0.14502E-02    0.43280E-03
          334.    0.30452E+01    0.10294E+01    0.28367E-02    0.15201E-02
          335.    0.18829E+01    0.18501E+01    0.24568E-02    0.14862E-02
          336.    0.26668E+01    0.19730E+01    0.19451E-02    0.12016E-02
          337.    0.18047E+01    0.59787E+00    0.58791E-02    0.24831E-02
          338.    0.35914E+02    0.47849E+02    0.11978E-01    0.93810E-02
          339.    0.23104E+02    0.15340E+02    0.10016E-01    0.67826E-02
          340.    0.41968E+02    0.53321E+02    0.10323E-01    0.76834E-02
          341.    0.42477E+02    0.35389E+02    0.86494E-02    0.60202E-02
          342.    0.60047E+01    0.53513E+01    0.72754E-03    0.51366E-03
          343.    0.92467E+01    0.80614E+01    0.12906E-02    0.90465E-03
          344.    0.17001E+02    0.19011E+02    0.15248E-02    0.11129E-02
          345.    0.89157E+01    0.87180E+01    0.90850E-03    0.64591E-03
          346.    0.60938E+01    0.13694E+01    0.64583E-03    0.21757E-03
          347.    0.29814E+01    0.42608E+00    0.29597E-03    0.92754E-04
          348.    0.24577E+01    0.26840E+01    0.26234E-03    0.19539E-03
          349.    0.25990E+00    0.74285E-02    0.67548E-03    0.21382E-03
          350.    0.34024E+00   -0.10468E+00    0.18760E-02    0.94183E-03
          351.    0.51018E+00    0.71964E-01    0.18606E-02    0.10570E-02
          352.    0.29761E+00   -0.17098E-01    0.23598E-02    0.11340E-02
          353.    0.44366E+00    0.23295E+00    0.20432E-02    0.83292E-03
          354.    0.11388E+00    0.53247E-01    0.85644E-03    0.39693E-03
          355.    0.58442E-01    0.50633E-02    0.20069E-03    0.10613E-03
          356.    0.49843E-01    0.22124E-01    0.51517E-03    0.29708E-03
          357.    0.11313E+00   -0.14835E-01    0.10676E-02    0.41635E-03
          358.    0.45872E+01    0.52327E+01    0.12516E-02    0.90249E-03
          359.    0.51610E+01    0.52902E+01    0.11989E-02    0.85531E-03
          360.    0.10964E+02    0.11667E+02    0.19631E-02    0.14196E-02
          361.    0.78233E+01    0.76275E+01    0.16758E-02    0.11961E-02
          362.    0.68719E+00    0.68323E+00    0.83351E-02    0.60158E-02
          363.    0.85173E+00    0.86239E+00    0.34234E-02    0.24099E-02
          364.    0.75133E+00    0.61671E+00    0.47990E-02    0.34010E-02
          365.    0.53757E+00    0.57350E+00    0.11767E-01    0.87112E-02
          366.    0.17304E-01    0.15874E-01    0.75624E-03    0.50640E-03
          367.    0.31733E-01    0.11876E-01    0.11212E-02    0.58385E-03
          368.    0.31436E+00    0.13100E+00    0.97537E-03    0.49029E-03
          369.    0.19889E-02    0.13012E-02    0.10593E-02    0.73338E-03
          370.    0.57443E+01    0.59992E+01    0.96096E-03    0.50917E-03
          371.    0.44773E+01    0.63601E+01    0.88013E-03    0.64055E-03
          372.    0.10663E+02    0.14993E+02    0.16167E-02    0.11482E-02
          373.    0.35034E+01   -0.38856E+00    0.17864E-02    0.91922E-03
          374.    0.21377E+01    0.20719E+01    0.44362E-02    0.31103E-02
          375.    0.18724E+01    0.17488E+01    0.55745E-02    0.39426E-02
          376.    0.47867E+00    0.43152E+00    0.38909E-02    0.26516E-02
          377.    0.17205E+01    0.19182E+01    0.55915E-02    0.39135E-02
