/TITLE,THIS IS REULT OF BH056-L-8-50Mat
  60.
NODE      EQUIVALENTSTRESS      PRINCIPALSTRESS      EQVSTRAIN      PRINCIPALSTRAIN
           40.    0.65802E+00    0.65822E+00    0.39166E-02    0.26424E-02
           41.    0.65886E+01   -0.16442E+01    0.18588E-02    0.51242E-03
           42.    0.45434E+01    0.66089E+00    0.18376E-02    0.58595E-03
           43.    0.73877E+01   -0.20770E+01    0.17754E-02    0.47197E-03
           44.    0.81149E+01    0.93322E+00    0.15268E-02    0.55697E-03
           45.    0.17644E+01    0.12831E+01    0.20128E-02    0.13365E-02
           46.    0.10941E+01    0.63805E+00    0.23904E-02    0.15295E-02
           47.    0.14724E+01    0.92258E+00    0.19476E-02    0.12568E-02
           48.    0.93656E+00    0.93968E+00    0.26981E-02    0.17158E-02
           49.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           50.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           51.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           52.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           53.    0.57333E+00    0.30330E+00    0.88048E-02    0.35822E-02
           54.    0.51271E+00   -0.24510E+00    0.39490E-02    0.14601E-02
           55.    0.25207E+00   -0.10141E+00    0.65896E-02    0.22477E-02
           56.    0.26404E+00   -0.12019E-01    0.12180E-01    0.44684E-02
           57.    0.63631E+00   -0.17483E+00    0.30933E-02    0.10730E-02
           58.    0.90983E+00   -0.41901E+00    0.39839E-02    0.13469E-02
           59.    0.93799E+00   -0.13121E+00    0.36283E-02    0.11393E-02
           60.    0.83938E+00    0.11729E+00    0.37980E-02    0.11833E-02
           61.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           62.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           63.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           64.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           65.    0.52086E+01    0.57569E+00    0.16683E-01    0.69281E-02
           66.    0.42143E+01   -0.13566E+00    0.11025E-01    0.45840E-02
           67.    0.60511E+01    0.64431E+00    0.14365E-01    0.58707E-02
           68.    0.17488E+01    0.31144E+01    0.17009E-01    0.70010E-02
           69.    0.20739E+01    0.26771E+01    0.42802E-02    0.22758E-02
           70.    0.13163E+01    0.19586E+01    0.65250E-02    0.42021E-02
           71.    0.21378E+01    0.12774E+01    0.71725E-02    0.26043E-02
           72.    0.17637E+01   -0.15069E+00    0.15942E-01    0.62596E-02
           73.    0.52948E+01    0.64639E-01    0.45253E-03    0.13898E-03
           74.    0.22078E+01    0.10456E+01    0.39207E-03    0.23079E-03
           75.    0.90937E+00   -0.13907E-01    0.26667E-03    0.82528E-04
           76.    0.28736E+01    0.18356E+01    0.27137E-03    0.16712E-03
           77.    0.93068E+01    0.99238E+01    0.88859E-03    0.64289E-03
           78.    0.70688E+01    0.68055E+01    0.75608E-03    0.53677E-03
           79.    0.77636E+01    0.75256E+01    0.80058E-03    0.56656E-03
           80.    0.23249E+01    0.16401E+01    0.29621E-03    0.19136E-03
           81.    0.12291E+01    0.17959E+00    0.23929E-03    0.89050E-04
           82.    0.15953E+01    0.17157E+01    0.34136E-03    0.24415E-03
           83.    0.34774E+00    0.52197E+00    0.12289E-03    0.76743E-04
           84.    0.10115E-02    0.13250E-02    0.25988E-03    0.15863E-03
           85.    0.19251E+01    0.99656E+00    0.10226E-01    0.41646E-02
           86.    0.75801E+00    0.88726E-01    0.18674E-01    0.57797E-02
           87.    0.83661E+00   -0.23597E+00    0.19522E-01    0.48522E-02
           88.    0.71631E+00   -0.97665E-01    0.15766E-01    0.48473E-02
           89.    0.17123E+01    0.18292E+01    0.32137E-02    0.23587E-02
           90.    0.11571E+01    0.11917E+01    0.31596E-02    0.22378E-02
           91.    0.10463E+01    0.11562E+01    0.34541E-02    0.25164E-02
           92.    0.16069E+01    0.13900E+01    0.34312E-02    0.23498E-02
           93.    0.61672E+01    0.82734E+00    0.12743E-02    0.44800E-03
           94.    0.55168E-01    0.32455E-01    0.86297E-03    0.46174E-03
           95.    0.60099E+00    0.13167E-01    0.82160E-03    0.34611E-03
           96.    0.28618E+01    0.27492E-01    0.94899E-03    0.36145E-03
           97.    0.17724E+01    0.42495E+00    0.11873E-01    0.50831E-02
           98.    0.72516E+00    0.57874E-01    0.99723E-02    0.49373E-02
           99.    0.12276E+01   -0.19562E+00    0.14087E-01    0.65759E-02
          100.    0.20211E+01    0.62150E+00    0.13405E-01    0.61808E-02
          101.    0.17854E+01    0.78287E+00    0.14643E-01    0.68408E-02
          102.    0.15202E+01   -0.13481E-01    0.18229E-01    0.76109E-02
          103.    0.14041E+01    0.15990E+00    0.24918E-01    0.11074E-01
          104.    0.19091E+01    0.88713E+00    0.15875E-01    0.83909E-02
          105.    0.31682E+01    0.14739E+01    0.11290E-02    0.66422E-03
          106.    0.70911E+01   -0.51748E+01    0.30548E-02    0.12450E-02
          107.    0.26137E+01    0.11299E+01    0.16653E-02    0.83455E-03
          108.    0.36970E+01    0.15250E+01    0.32277E-02    0.12723E-02
          109.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          110.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          111.    0.31013E+00    0.11362E+00    0.85649E-03    0.42561E-03
          112.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          113.    0.10020E+02    0.14543E+01    0.12508E-02    0.40042E-03
          114.    0.11315E+02    0.84562E+00    0.11372E-02    0.32491E-03
          115.    0.61620E-02    0.15796E-02    0.43215E-03    0.15696E-03
          116.    0.22752E+00    0.67643E-01    0.99033E-03    0.29173E-03
          117.    0.40506E+00   -0.25312E+00    0.57342E-02    0.11490E-02
          118.    0.18535E+00   -0.13029E+00    0.35563E-02    0.98883E-03
          119.    0.36983E+00   -0.25738E+00    0.12498E-01    0.19850E-02
          120.    0.15942E+01   -0.16785E+00    0.48627E-02    0.11068E-02
          121.    0.96098E+01    0.30078E+01    0.19598E-02    0.81850E-03
          122.    0.49266E+01    0.22127E+01    0.24614E-02    0.11079E-02
          123.    0.14801E+02    0.78650E+00    0.20101E-02    0.67586E-03
          124.    0.49428E+01   -0.81527E+00    0.21135E-02    0.75960E-03
          125.    0.19400E+02    0.21280E+02    0.19375E-02    0.14101E-02
          126.    0.10121E+02    0.94217E+01    0.14992E-02    0.10586E-02
          127.    0.10272E+02    0.93832E+01    0.15642E-02    0.11075E-02
          128.    0.20836E+02    0.22254E+02    0.20622E-02    0.14929E-02
          129.    0.14337E+01    0.68852E+00    0.43140E-02    0.29656E-02
          130.    0.29653E+01    0.21301E+01    0.32858E-02    0.22642E-02
          131.    0.33739E+00    0.29491E+00    0.48367E-02    0.32822E-02
          132.    0.94289E+00    0.63794E+00    0.40934E-02    0.28899E-02
          133.    0.20639E+02   -0.94455E+00    0.23924E-02    0.80152E-03
          134.    0.13138E+02    0.18329E+00    0.17038E-02    0.52576E-03
          135.    0.17466E+02    0.39709E+01    0.18603E-02    0.65566E-03
          136.    0.47640E+01   -0.19242E+00    0.10851E-02    0.36331E-03
          137.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          138.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          139.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          140.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          141.    0.30033E+01    0.55087E+00    0.80983E-02    0.30164E-02
          142.    0.62369E+01    0.78217E+00    0.66930E-02    0.22345E-02
          143.    0.55887E+01    0.26186E+01    0.54903E-02    0.22040E-02
          144.    0.49442E+01    0.15604E+01    0.62736E-02    0.23082E-02
          145.    0.14811E+02    0.92970E+00    0.16648E-02    0.51962E-03
          146.    0.11679E+02    0.49555E+00    0.17346E-02    0.52573E-03
          147.    0.20185E+01    0.28898E+00    0.12725E-02    0.42530E-03
          148.    0.41655E+01    0.66146E+00    0.12371E-02    0.41030E-03
          149.    0.70759E+01   -0.40677E+00    0.76470E-02    0.23790E-02
          150.    0.46760E+01    0.11490E+01    0.10728E-01    0.38526E-02
          151.    0.35924E+00    0.16341E+00    0.25687E-02    0.14763E-02
          152.    0.21291E+00    0.16638E+00    0.20792E-02    0.14629E-02
          153.    0.30349E+00    0.29549E+00    0.16466E-02    0.10744E-02
          154.    0.47741E+00    0.18642E+00    0.50928E-02    0.27269E-02
          155.    0.44681E+00    0.17100E+00    0.24741E-02    0.11527E-02
          156.    0.22868E+00    0.16882E+00    0.13106E-02    0.67449E-03
          157.    0.18592E+00   -0.44535E-01    0.12838E-02    0.56134E-03
          158.    0.24395E+00    0.39096E-01    0.11623E-02    0.55759E-03
          159.    0.11832E+01   -0.68005E-01    0.21411E-02    0.81100E-03
          160.    0.91533E+00    0.65233E+00    0.19809E-02    0.89387E-03
          161.    0.11059E+01   -0.10362E+01    0.14656E-02    0.46442E-03
          162.    0.73142E+00    0.27634E+00    0.23723E-02    0.80243E-03
          163.    0.15693E+02    0.15493E+02    0.14252E-02    0.10163E-02
          164.    0.17435E+02    0.18754E+02    0.18079E-02    0.13110E-02
          165.    0.12480E+02    0.11933E+02    0.12839E-02    0.91274E-03
          166.    0.73317E+01    0.67356E+01    0.13725E-02    0.97308E-03
          167.    0.19305E+02   -0.42589E-01    0.16763E-02    0.50689E-03
          168.    0.20333E+02   -0.52178E+00    0.17477E-02    0.52881E-03
          169.    0.21886E+02   -0.15492E+01    0.19313E-02    0.55310E-03
          170.    0.11038E+02    0.71009E+00    0.13507E-02    0.42618E-03
          171.    0.50287E+00    0.14834E+00    0.22318E-02    0.89965E-03
          172.    0.24650E+01    0.18461E+00    0.26241E-02    0.90632E-03
          173.    0.39291E+01   -0.18996E+00    0.17379E-02    0.52140E-03
          174.    0.44038E+01    0.67382E+00    0.21840E-02    0.77575E-03
          175.    0.27941E+01    0.27479E+01    0.43983E-02    0.28930E-02
          176.    0.14860E+01    0.11995E+01    0.10304E-01    0.55952E-02
          177.    0.20019E+01    0.22099E+01    0.63305E-02    0.41788E-02
          178.    0.94509E+00    0.61433E+00    0.13236E-01    0.74949E-02
          179.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          180.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          181.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          182.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          183.    0.37904E+00    0.32540E+00    0.57633E-03    0.41311E-03
          184.    0.27439E+01    0.27194E+01    0.52869E-03    0.38024E-03
          185.    0.80937E+01    0.75751E+01    0.87725E-03    0.62025E-03
          186.    0.61767E+01    0.58833E+01    0.11468E-02    0.81885E-03
          187.    0.54782E+01   -0.37515E+00    0.88949E-02    0.25711E-02
          188.    0.46447E+01   -0.51043E+00    0.74829E-02    0.23656E-02
          189.    0.34743E+01   -0.53169E-01    0.40466E-02    0.13158E-02
          190.    0.42585E+01    0.12184E+00    0.73623E-02    0.27415E-02
          191.    0.12065E+01    0.12984E+01    0.51546E-03    0.37079E-03
          192.    0.24223E+00    0.25810E+00    0.25665E-03    0.14040E-03
          193.    0.99135E+00    0.11470E+01    0.40971E-03    0.29923E-03
          194.    0.25069E+00    0.21785E+00    0.50582E-03    0.35809E-03
          195.    0.94591E+00    0.86595E+00    0.13101E-02    0.91410E-03
          196.    0.30076E+00    0.21977E+00    0.45589E-03    0.28437E-03
          197.    0.84129E+00    0.73568E+00    0.10239E-02    0.70791E-03
          198.    0.35452E+00    0.21119E+00    0.75429E-03    0.37806E-03
          199.    0.27529E+00    0.23615E+00    0.32924E-02    0.22155E-02
          200.    0.50818E+00    0.38466E+00    0.39768E-02    0.26485E-02
          201.    0.32101E+00    0.24459E+00    0.24468E-02    0.16052E-02
          202.    0.37723E+00    0.35993E+00    0.28343E-02    0.19682E-02
          203.    0.18045E+01    0.19706E+01    0.17139E-02    0.12417E-02
          204.    0.18559E+01    0.16605E+01    0.19241E-02    0.13263E-02
          205.    0.14279E+01    0.16234E+01    0.15220E-02    0.11009E-02
          206.    0.10409E+01    0.62273E+00    0.12919E-02    0.71878E-03
          207.    0.94023E+01    0.89795E+01    0.19792E-02    0.13705E-02
          208.    0.32073E+01    0.19193E+01    0.19974E-02    0.11952E-02
          209.    0.92076E+01    0.10772E+02    0.22912E-02    0.16771E-02
          210.    0.36505E+01    0.21475E+01    0.24197E-02    0.15376E-02
          211.    0.35975E-02    0.10083E-02    0.51586E-03    0.19777E-03
          212.    0.14121E-01   -0.29337E-02    0.52047E-03    0.25272E-03
          213.    0.71781E-01    0.61362E-01    0.32845E-03    0.17740E-03
          214.    0.22489E-01    0.29319E-01    0.43904E-03    0.17739E-03
          215.    0.93264E+01    0.93561E+01    0.97929E-03    0.69929E-03
          216.    0.52796E+01    0.52229E+01    0.56727E-03    0.40746E-03
          217.    0.92526E+01    0.93106E+01    0.10482E-02    0.74810E-03
          218.    0.52524E+01    0.53397E+01    0.77862E-03    0.55544E-03
          219.    0.44855E+00    0.43247E+00    0.10800E-02    0.67661E-03
          220.    0.54746E+00   -0.19528E-01    0.22235E-02    0.99384E-03
          221.    0.12902E+01    0.31027E-01    0.19855E-02    0.10924E-02
          222.    0.60186E+00   -0.49288E-01    0.19985E-02    0.90018E-03
          223.    0.26013E+01   -0.18804E+01    0.17268E-01    0.55881E-02
          224.    0.13591E+01   -0.95764E-01    0.14222E-01    0.59033E-02
          225.    0.13851E+01    0.33045E+00    0.33152E-01    0.14696E-01
          226.    0.71570E+00   -0.11925E+00    0.25992E-01    0.11358E-01
          227.    0.25970E+01    0.14332E+00    0.17649E-02    0.79402E-03
          228.    0.13783E-01   -0.22039E-02    0.78701E-02    0.27471E-02
          229.    0.21208E+01    0.43757E+00    0.17449E-02    0.90529E-03
          230.    0.27288E+00    0.75732E-01    0.42993E-02    0.22608E-02
          231.    0.75286E+01    0.72448E+01    0.13905E-02    0.99094E-03
          232.    0.25693E+01    0.20322E+01    0.10766E-02    0.75509E-03
          233.    0.79672E-01    0.50971E-01    0.63777E-03    0.44665E-03
          234.    0.12793E+01    0.28215E-01    0.35627E-03    0.13870E-03
          235.    0.16219E-01    0.89445E-02    0.37526E-03    0.25350E-03
          236.    0.53071E+01    0.48994E+01    0.60214E-03    0.42354E-03
          237.    0.18825E+00   -0.85237E-01    0.10657E-03    0.50327E-04
          238.    0.28465E+01    0.17635E+00    0.76992E-03    0.24820E-03
          239.    0.84860E+00   -0.15490E-01    0.45822E-03    0.16759E-03
          240.    0.50258E+00    0.13093E+00    0.93816E-03    0.35026E-03
          241.    0.67436E+00    0.14331E+00    0.89745E-03    0.31565E-03
          242.    0.49371E+00    0.10209E+01    0.19240E-02    0.16933E-02
          243.    0.70170E+00    0.60639E+00    0.31662E-02    0.22211E-02
          244.    0.72913E+00    0.73356E+00    0.23163E-02    0.16482E-02
          245.    0.24618E+00    0.28571E+00    0.15912E-02    0.12114E-02
          246.    0.14285E+01    0.13540E+01    0.16040E-02    0.10142E-02
          247.    0.13232E+01    0.15524E+01    0.15458E-02    0.10772E-02
          248.    0.21829E+01    0.12857E+01    0.24201E-02    0.12739E-02
          249.    0.17040E+01    0.40433E+00    0.38781E-02    0.14224E-02
          250.    0.35515E+01    0.33495E+01    0.45103E-02    0.30241E-02
          251.    0.35830E+01    0.20196E+01    0.37952E-02    0.22253E-02
          252.    0.66909E+00    0.21362E+00    0.74033E-02    0.37660E-02
          253.    0.19707E+01    0.88991E+00    0.54819E-02    0.29665E-02
          254.    0.43909E+00   -0.63897E-01    0.79698E-02    0.26238E-02
          255.    0.66217E+00   -0.12392E+00    0.59646E-02    0.18400E-02
          256.    0.40868E+00   -0.53135E-01    0.70403E-02    0.23746E-02
          257.    0.30149E+00   -0.17763E+00    0.49273E-02    0.11338E-02
          258.    0.19662E+00   -0.18384E+00    0.88568E-03    0.19123E-03
          259.    0.17138E+00   -0.18620E+00    0.55586E-03    0.92545E-04
          260.    0.97535E-01   -0.18852E+00    0.23224E-03    0.15509E-04
          261.    0.44339E+00   -0.17583E+00    0.18321E-02    0.56698E-03
          262.    0.15711E+01   -0.10430E+01    0.16599E-02    0.83587E-03
          263.    0.12181E+01   -0.21992E+00    0.35346E-02    0.21315E-02
          264.    0.34385E+01    0.33224E+01    0.97426E-03    0.51412E-03
          265.    0.20334E+01   -0.63068E+00    0.15464E-02    0.76951E-03
          266.    0.20687E+01    0.98834E+00    0.60470E-02    0.26000E-02
          267.    0.31211E+01    0.30368E+00    0.96766E-02    0.39745E-02
          268.    0.63978E+01   -0.17056E+01    0.74998E-02    0.20264E-02
          269.    0.32111E+01    0.77423E+00    0.68491E-02    0.22693E-02
          270.    0.72915E+01    0.66869E+01    0.94652E-03    0.66787E-03
          271.    0.94352E+01    0.90628E+01    0.15113E-02    0.10744E-02
          272.    0.15681E+02    0.16290E+02    0.16927E-02    0.12171E-02
          273.    0.12240E+02    0.11824E+02    0.13423E-02    0.95278E-03
          274.    0.13976E+02   -0.22958E+01    0.53653E-02    0.18549E-02
          275.    0.50064E+01    0.40819E+01    0.30758E-02    0.16143E-02
          276.    0.37193E+01    0.18533E+01    0.42528E-02    0.17315E-02
          277.    0.60166E+01    0.24927E+01    0.28224E-02    0.11969E-02
          278.    0.22628E+01    0.41043E+00    0.11785E-01    0.53087E-02
          279.    0.12336E+01    0.37750E+00    0.24955E-01    0.10906E-01
          280.    0.25565E+01    0.13858E+01    0.14199E-01    0.47326E-02
          281.    0.13047E+01    0.30299E+00    0.30153E-01    0.12657E-01
          282.    0.38251E+01    0.46681E+01    0.41835E-02    0.22645E-02
          283.    0.44753E+01    0.61209E+01    0.33860E-02    0.24456E-02
          284.    0.51027E+01    0.78913E+01    0.21396E-02    0.16938E-02
          285.    0.30450E+01    0.27488E+00    0.44867E-02    0.20950E-02
          286.    0.11280E+01    0.12416E+01    0.33865E-02    0.24551E-02
          287.    0.72815E+00    0.60316E+00    0.30522E-02    0.20852E-02
          288.    0.55197E+00    0.46416E+00    0.25546E-02    0.16739E-02
          289.    0.10842E+01    0.10709E+01    0.39032E-02    0.27299E-02
          290.    0.13590E+01    0.13510E+01    0.60899E-03    0.43793E-03
          291.    0.62193E+01    0.60891E+01    0.80989E-03    0.57683E-03
          292.    0.59373E+00    0.60210E+00    0.56130E-03    0.39932E-03
          293.    0.16012E+01    0.16504E+01    0.29775E-03    0.20596E-03
          294.    0.12400E+01    0.14439E+00    0.15523E-01    0.66508E-02
          295.    0.27051E+01    0.20358E+01    0.94335E-02    0.37858E-02
          296.    0.39580E+01    0.37288E+00    0.10585E-01    0.39237E-02
          297.    0.99285E+00    0.24175E+00    0.17278E-01    0.75566E-02
          298.    0.53775E+00    0.61461E+00    0.40834E-03    0.26345E-03
          299.    0.46749E+01    0.47059E+01    0.77181E-03    0.55015E-03
          300.    0.37983E+01    0.32610E+01    0.72942E-03    0.49922E-03
          301.    0.50289E+00    0.39809E+00    0.59040E-03    0.35426E-03
          302.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          303.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          304.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          305.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          306.    0.17152E+01    0.59342E+00    0.31995E-02    0.11768E-02
          307.    0.36567E+01    0.18111E+00    0.38456E-02    0.14057E-02
          308.    0.40932E+01   -0.45869E+00    0.30538E-02    0.11461E-02
          309.    0.28925E+01    0.33594E+00    0.26481E-02    0.11444E-02
          310.    0.87853E+00    0.14060E+01    0.59779E-02    0.40914E-02
          311.    0.10003E+01    0.10731E+01    0.41037E-02    0.25236E-02
          312.    0.79171E+00    0.90596E+00    0.64427E-02    0.43442E-02
          313.    0.42535E+00    0.38998E+00    0.91114E-02    0.61691E-02
          314.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          315.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          316.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          317.    0.44420E-01   -0.19033E-01    0.16186E-03    0.52606E-04
          318.    0.42435E-01   -0.12909E-01    0.13486E-02    0.36074E-03
          319.    0.74207E-01   -0.14789E-01    0.19879E-02    0.48160E-03
          320.    0.20798E-01   -0.20942E-01    0.44670E-03    0.10126E-03
          321.    0.35399E-01   -0.55863E-01    0.18891E-02    0.93900E-04
          322.    0.12211E+01   -0.87189E-01    0.42816E-02    0.17803E-02
          323.    0.98163E+00   -0.62922E-01    0.40879E-02    0.17737E-02
          324.    0.15350E+01    0.92949E+00    0.28205E-02    0.12084E-02
          325.    0.16731E+01   -0.14505E+00    0.25757E-02    0.10649E-02
          326.    0.15493E+02    0.88067E+00    0.17891E-02    0.54071E-03
          327.    0.11957E+02    0.47494E+00    0.17348E-02    0.53012E-03
          328.    0.21887E+02   -0.10761E+01    0.21615E-02    0.62289E-03
          329.    0.15364E+02    0.15167E+00    0.18241E-02    0.54016E-03
          330.    0.12830E+02    0.13402E+02    0.13213E-02    0.95167E-03
          331.    0.53462E+01    0.50464E+01    0.10091E-02    0.72558E-03
          332.    0.12216E+02    0.12393E+02    0.14843E-02    0.10619E-02
          333.    0.10024E+02    0.10093E+02    0.10379E-02    0.74436E-03
          334.    0.24140E+01   -0.97379E+00    0.22706E-02    0.12139E-02
          335.    0.11047E+01    0.54801E+00    0.14797E-02    0.88215E-03
          336.    0.17982E+01   -0.72924E-01    0.13438E-02    0.69804E-03
          337.    0.13331E+01    0.12504E+01    0.51168E-02    0.21161E-02
          338.    0.12353E+02   -0.20963E+01    0.40995E-02    0.12878E-02
          339.    0.98540E+01    0.29649E+01    0.41015E-02    0.13799E-02
          340.    0.19048E+02   -0.26769E+01    0.47070E-02    0.14206E-02
          341.    0.14693E+02    0.53225E+00    0.31792E-02    0.10233E-02
          342.    0.74075E+01    0.93070E+00    0.87784E-03    0.28045E-03
          343.    0.10089E+02    0.12023E+01    0.14088E-02    0.43306E-03
          344.    0.19052E+02   -0.14727E+01    0.17074E-02    0.51179E-03
          345.    0.10884E+02    0.51881E+00    0.10951E-02    0.34007E-03
          346.    0.83728E+01    0.72570E+01    0.88073E-03    0.61584E-03
          347.    0.70315E+01    0.66043E+01    0.64818E-03    0.46320E-03
          348.    0.13524E+01    0.24087E+00    0.11366E-03    0.50329E-04
          349.    0.33018E+00    0.28467E+00    0.73164E-03    0.52034E-03
          350.    0.27034E+00    0.37798E+00    0.14987E-02    0.99827E-03
          351.    0.39141E+00    0.39688E+00    0.14393E-02    0.88350E-03
          352.    0.24372E+00    0.27113E+00    0.19268E-02    0.13337E-02
          353.    0.34013E+00    0.20654E+00    0.16167E-02    0.10683E-02
          354.    0.79230E-01    0.47998E-01    0.59615E-03    0.36033E-03
          355.    0.41050E-01    0.30721E-01    0.15698E-03    0.95657E-04
          356.    0.42998E-01    0.20687E-01    0.45129E-03    0.24293E-03
          357.    0.75118E-01    0.61727E-01    0.73263E-03    0.46803E-03
          358.    0.44997E+01    0.17880E+00    0.12176E-02    0.43723E-03
          359.    0.57006E+01    0.64395E+00    0.13226E-02    0.45896E-03
          360.    0.97286E+01   -0.73445E+00    0.17472E-02    0.52242E-03
          361.    0.66741E+01    0.91419E+00    0.14229E-02    0.48177E-03
          362.    0.54179E+00    0.78767E-01    0.65664E-02    0.26037E-02
          363.    0.64217E+00    0.48059E-01    0.25350E-02    0.91536E-03
          364.    0.55932E+00    0.11540E+00    0.35380E-02    0.12238E-02
          365.    0.39430E+00    0.48438E-02    0.86732E-02    0.30567E-02
          366.    0.18609E-01    0.83008E-02    0.73153E-03    0.40548E-03
          367.    0.32074E-01    0.30136E-01    0.10377E-02    0.67303E-03
          368.    0.35294E+00    0.28308E+00    0.10621E-02    0.70526E-03
          369.    0.12950E-02    0.47086E-03    0.65466E-03    0.33243E-03
          370.    0.17755E+02   -0.54219E+01    0.30228E-02    0.90412E-03
          371.    0.15365E+02   -0.34106E+01    0.28817E-02    0.90494E-03
          372.    0.16658E+02   -0.53773E+01    0.24582E-02    0.73101E-03
          373.    0.10219E+02    0.36165E+01    0.27253E-02    0.11325E-02
          374.    0.30675E+01    0.34336E+00    0.63516E-02    0.23635E-02
          375.    0.25640E+01    0.35407E+00    0.73741E-02    0.27027E-02
          376.    0.73034E+00    0.78080E-01    0.58649E-02    0.22193E-02
          377.    0.23621E+01   -0.47649E-01    0.76396E-02    0.30026E-02
          378.    0.40838E+01    0.15409E+00    0.39778E-03    0.13303E-03
          379.    0.23633E+01    0.84082E-01    0.19716E-03    0.61806E-04
          380.    0.14885E+01    0.54718E+00    0.13080E-03    0.57947E-04
          381.    0.43346E+01    0.36936E+00    0.35883E-03    0.11879E-03
