/TITLE,THIS IS REULT OF BH056-L-8-50Mat
  90.
NODE      EQUIVALENTSTRESS      PRINCIPALSTRESS      EQVSTRAIN      PRINCIPALSTRAIN
           50.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           51.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           52.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           53.    0.99428E-01    0.60992E-01    0.15508E-02    0.11399E-02
           54.    0.10158E+00    0.10585E+00    0.68078E-03    0.48367E-03
           55.    0.48652E-01    0.55006E-01    0.11790E-02    0.86790E-03
           56.    0.49342E-01    0.60111E-01    0.22382E-02    0.16937E-02
           57.    0.24086E+00    0.27473E+00    0.11745E-02    0.86102E-03
           58.    0.29013E+00    0.41489E+00    0.12144E-02    0.92122E-03
           59.    0.31292E+00    0.38473E+00    0.13145E-02    0.97728E-03
           60.    0.29822E+00    0.19845E+00    0.13533E-02    0.91908E-03
           61.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           62.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           63.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           64.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           65.    0.25591E+01   -0.71176E+00    0.79925E-02    0.33633E-02
           66.    0.15169E+01   -0.14732E+01    0.39015E-02    0.10867E-02
           67.    0.27610E+01   -0.16830E+01    0.65166E-02    0.17349E-02
           68.    0.88100E+00    0.18161E+01    0.10227E-01    0.49597E-02
           69.    0.19170E+01    0.22408E+01    0.39857E-02    0.17317E-02
           70.    0.93464E+00    0.17354E+01    0.47303E-02    0.31120E-02
           71.    0.16698E+01    0.14536E+01    0.55726E-02    0.23653E-02
           72.    0.15628E+01   -0.15184E+00    0.14379E-01    0.63714E-02
           73.    0.89129E+01    0.85394E+01    0.75968E-03    0.53941E-03
           74.    0.33208E+01    0.29264E+01    0.52740E-03    0.37230E-03
           75.    0.20669E+01    0.18892E+01    0.48266E-03    0.34266E-03
           76.    0.83543E+01    0.81873E+01    0.76791E-03    0.54749E-03
           77.    0.60482E+01    0.61174E+01    0.57721E-03    0.41401E-03
           78.    0.41812E+01    0.38932E+01    0.44772E-03    0.31704E-03
           79.    0.43725E+01    0.42516E+01    0.44568E-03    0.31681E-03
           80.    0.27120E+01    0.24567E+01    0.39040E-03    0.27917E-03
           81.    0.19032E+01    0.12102E+00    0.31561E-03    0.10724E-03
           82.    0.15323E+01    0.14772E+00    0.29964E-03    0.10237E-03
           83.    0.13224E+01    0.16320E+00    0.27335E-03    0.92973E-04
           84.    0.14130E-02    0.37458E-03    0.24208E-03    0.13670E-03
           85.    0.41298E+01    0.18481E+01    0.22228E-01    0.88659E-02
           86.    0.17361E+01    0.21909E+00    0.42218E-01    0.13519E-01
           87.    0.20831E+01   -0.48656E+00    0.48314E-01    0.13678E-01
           88.    0.16385E+01   -0.27994E+00    0.37664E-01    0.12177E-01
           89.    0.52605E+00   -0.17091E-01    0.10074E-02    0.33764E-03
           90.    0.35015E+00    0.84457E-02    0.95321E-03    0.33951E-03
           91.    0.29943E+00   -0.34370E-01    0.10262E-02    0.35067E-03
           92.    0.46332E+00    0.11584E+00    0.99247E-03    0.40373E-03
           93.    0.39269E+00    0.42096E+00    0.85392E-04    0.60967E-04
           94.    0.95916E-02    0.97554E-02    0.18032E-03    0.10805E-03
           95.    0.13729E+00    0.60771E-01    0.23200E-03    0.13870E-03
           96.    0.76646E+00    0.18449E+00    0.24253E-03    0.11208E-03
           97.    0.19453E+01    0.14918E+00    0.12773E-01    0.49712E-02
           98.    0.10530E+01    0.58654E+00    0.13636E-01    0.73659E-02
           99.    0.11690E+01    0.58203E+00    0.12013E-01    0.58425E-02
          100.    0.18950E+01    0.43121E+00    0.12395E-01    0.52265E-02
          101.    0.17234E+01    0.79361E+00    0.14169E-01    0.74622E-02
          102.    0.13061E+01   -0.22334E-01    0.16252E-01    0.75624E-02
          103.    0.13744E+01    0.14326E+00    0.24072E-01    0.11279E-01
          104.    0.17295E+01    0.76968E+00    0.14211E-01    0.81448E-02
          105.    0.55863E+01    0.32209E+01    0.20113E-02    0.10980E-02
          106.    0.10576E+02   -0.65249E+01    0.45862E-02    0.19738E-02
          107.    0.42293E+01    0.21404E+01    0.27244E-02    0.10925E-02
          108.    0.64779E+01    0.21130E+01    0.56758E-02    0.20437E-02
          109.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          110.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          111.    0.18223E+00    0.33407E+00    0.48633E-03    0.40731E-03
          112.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          113.    0.30165E+00    0.17872E+00    0.77824E-04    0.46730E-04
          114.    0.47696E+00    0.31386E+00    0.40059E-04    0.27352E-04
          115.    0.17723E-02    0.41932E-03    0.25504E-03    0.13881E-03
          116.    0.16128E-01    0.66387E-03    0.15184E-03    0.79500E-04
          117.    0.14998E+00   -0.61955E-01    0.20610E-02    0.62075E-03
          118.    0.96523E-01   -0.31545E-01    0.16726E-02    0.52451E-03
          119.    0.10650E+00   -0.77454E-01    0.40417E-02    0.48441E-03
          120.    0.41913E+00   -0.59395E-01    0.15515E-02    0.41014E-03
          121.    0.18090E+01    0.24310E+01    0.34027E-03    0.26054E-03
          122.    0.81905E+00    0.42510E+00    0.29186E-03    0.19388E-03
          123.    0.25854E+01    0.34012E+01    0.34936E-03    0.26406E-03
          124.    0.80172E+00    0.59676E+00    0.25111E-03    0.17437E-03
          125.    0.20748E+01    0.14319E+01    0.20721E-03    0.13036E-03
          126.    0.14208E+01    0.11068E+01    0.21065E-03    0.13527E-03
          127.    0.13984E+01    0.95335E+00    0.21605E-03    0.13426E-03
          128.    0.21989E+01    0.15324E+01    0.21772E-03    0.13836E-03
          129.    0.25423E+00    0.16953E+00    0.71292E-03    0.37614E-03
          130.    0.43028E+00    0.17654E+00    0.42929E-03    0.20892E-03
          131.    0.37524E-01    0.84118E-02    0.49187E-03    0.24095E-03
          132.    0.17229E+00    0.12096E+00    0.64153E-03    0.39198E-03
          133.    0.16079E+01    0.18937E+01    0.18502E-03    0.13659E-03
          134.    0.16608E+01    0.19437E+01    0.21738E-03    0.16126E-03
          135.    0.24032E+01    0.29188E+01    0.25750E-03    0.19230E-03
          136.    0.98785E+00    0.62380E+00    0.21548E-03    0.14632E-03
          137.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          138.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          139.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          140.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          141.    0.35053E+00    0.35755E+00    0.90702E-03    0.65803E-03
          142.    0.64580E+00    0.65614E+00    0.69456E-03    0.50657E-03
          143.    0.57465E+00    0.49095E+00    0.57895E-03    0.40727E-03
          144.    0.46686E+00    0.41646E+00    0.61767E-03    0.45447E-03
          145.    0.23431E+01    0.22510E+01    0.25049E-03    0.17966E-03
          146.    0.60421E+00    0.39075E+00    0.10219E-03    0.54990E-04
          147.    0.21212E+00    0.19914E+00    0.18100E-03    0.12557E-03
          148.    0.54581E+00    0.50123E+00    0.18696E-03    0.13146E-03
          149.    0.14853E+02   -0.25938E+01    0.16226E-01    0.45622E-02
          150.    0.93118E+01    0.17676E+01    0.20662E-01    0.63916E-02
          151.    0.75988E-01    0.60752E-01    0.52361E-03    0.32429E-03
          152.    0.44460E-01    0.15981E-01    0.40895E-03    0.15181E-03
          153.    0.53360E-01   -0.20089E-01    0.28188E-03    0.10478E-03
          154.    0.11360E+00    0.11192E+00    0.11906E-02    0.78553E-03
          155.    0.12288E+00    0.20319E+00    0.69824E-03    0.55030E-03
          156.    0.90675E-01    0.17767E+00    0.50517E-03    0.41495E-03
          157.    0.50522E-01    0.98409E-01    0.37502E-03    0.30193E-03
          158.    0.44585E-01    0.10606E+00    0.21225E-03    0.18894E-03
          159.    0.39507E+00    0.49111E+00    0.71753E-03    0.53281E-03
          160.    0.33973E+00    0.95066E-01    0.85244E-03    0.56077E-03
          161.    0.35883E+00    0.88384E+00    0.49417E-03    0.44307E-03
          162.    0.21733E+00    0.12820E+00    0.81087E-03    0.55184E-03
          163.    0.31500E+01    0.27355E+01    0.29108E-03    0.19911E-03
          164.    0.31671E+01    0.26530E+01    0.32971E-03    0.22192E-03
          165.    0.26970E+01    0.22422E+01    0.28894E-03    0.19735E-03
          166.    0.18865E+01    0.12655E+01    0.38120E-03    0.23642E-03
          167.    0.17766E+01   -0.88766E-01    0.15459E-03    0.46623E-04
          168.    0.13826E+01   -0.62585E-01    0.11919E-03    0.38539E-04
          169.    0.11811E+01   -0.27939E-01    0.10488E-03    0.30914E-04
          170.    0.79651E+00   -0.13826E-01    0.10454E-03    0.33997E-04
          171.    0.12652E+00   -0.12093E-01    0.61855E-03    0.21993E-03
          172.    0.40873E+00    0.12666E-03    0.45410E-03    0.16429E-03
          173.    0.57101E+00   -0.39905E-01    0.26815E-03    0.87537E-04
          174.    0.58003E+00    0.10698E+00    0.28855E-03    0.11328E-03
          175.    0.33805E+01    0.16016E+01    0.42550E-02    0.22131E-02
          176.    0.13479E+01    0.90025E+00    0.80311E-02    0.45242E-02
          177.    0.21857E+01    0.15033E+01    0.61889E-02    0.35538E-02
          178.    0.71552E+00    0.37900E+00    0.95978E-02    0.55752E-02
          179.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          180.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          181.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          182.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          183.    0.13979E+00    0.28182E-01    0.28703E-03    0.14372E-03
          184.    0.14331E+01    0.14320E+00    0.24850E-03    0.80350E-04
          185.    0.27545E+01    0.33324E+00    0.29483E-03    0.99754E-04
          186.    0.14610E+01    0.56697E+00    0.30953E-03    0.14428E-03
          187.    0.49282E+01    0.30971E+01    0.78714E-02    0.45606E-02
          188.    0.57947E+01    0.19525E+01    0.90741E-02    0.43779E-02
          189.    0.61472E+01    0.26662E+01    0.70921E-02    0.36052E-02
          190.    0.46630E+01    0.17115E+01    0.78073E-02    0.35603E-02
          191.    0.10606E+01    0.86616E+00    0.46309E-03    0.30035E-03
          192.    0.60276E+00    0.26386E+00    0.56055E-03    0.32429E-03
          193.    0.14169E+01    0.97956E+00    0.64100E-03    0.40300E-03
          194.    0.17488E+00    0.19531E+00    0.63768E-03    0.48095E-03
          195.    0.26596E+01    0.24906E+00    0.37539E-02    0.12416E-02
          196.    0.21229E+01    0.50883E+00    0.47167E-02    0.20020E-02
          197.    0.24446E+01    0.17224E+00    0.33415E-02    0.10656E-02
          198.    0.22254E+01    0.56509E+00    0.72161E-02    0.29642E-02
          199.    0.14031E+00    0.29572E-01    0.17121E-02    0.79090E-03
          200.    0.19338E+00    0.60554E-01    0.14941E-02    0.65699E-03
          201.    0.16804E+00    0.32292E-01    0.12625E-02    0.57623E-03
          202.    0.14627E+00    0.38376E-01    0.11003E-02    0.54670E-03
          203.    0.19450E+01    0.41528E+00    0.18364E-02    0.67269E-03
          204.    0.18138E+01    0.29018E+00    0.18889E-02    0.77148E-03
          205.    0.20020E+01    0.25436E+00    0.22287E-02    0.71793E-03
          206.    0.18494E+01    0.16554E+00    0.22660E-02    0.74584E-03
          207.    0.20706E+01    0.26093E+01    0.43083E-03    0.32365E-03
          208.    0.51163E+00    0.39591E+00    0.29291E-03    0.20926E-03
          209.    0.18620E+01    0.22147E+01    0.44293E-03    0.33157E-03
          210.    0.52465E+00    0.40186E+00    0.31242E-03    0.22547E-03
          211.    0.16154E-02    0.13885E-02    0.22254E-03    0.16590E-03
          212.    0.74640E-02    0.57956E-03    0.23529E-03    0.11726E-03
          213.    0.27358E-01    0.15278E-01    0.18643E-03    0.11584E-03
          214.    0.22687E-01    0.75493E-02    0.24193E-03    0.13563E-03
          215.    0.38390E+01   -0.21213E+00    0.40350E-03    0.11903E-03
          216.    0.43056E+01    0.35206E+00    0.44976E-03    0.14024E-03
          217.    0.24238E+01   -0.14811E+00    0.27296E-03    0.86889E-04
          218.    0.13328E+01    0.31638E+00    0.19377E-03    0.81102E-04
          219.    0.41182E+01    0.48414E+00    0.96102E-02    0.42651E-02
          220.    0.34739E+01   -0.10139E+01    0.13236E-01    0.52952E-02
          221.    0.73253E+01   -0.11623E+01    0.11027E-01    0.48713E-02
          222.    0.34687E+01    0.52984E+00    0.98313E-02    0.45402E-02
          223.    0.31666E+01   -0.25897E+01    0.20837E-01    0.65654E-02
          224.    0.16609E+01   -0.25129E+00    0.17273E-01    0.76466E-02
          225.    0.16618E+01    0.38473E+00    0.40169E-01    0.18186E-01
          226.    0.90722E+00   -0.21192E+00    0.33371E-01    0.14330E-01
          227.    0.31478E+01    0.59801E+00    0.24646E-02    0.13423E-02
          228.    0.24781E-01   -0.40955E-02    0.13410E-01    0.62941E-02
          229.    0.53074E+01    0.23535E+01    0.27553E-02    0.16281E-02
          230.    0.41356E+00    0.18183E+00    0.70946E-02    0.40271E-02
          231.    0.20083E+01    0.10336E+01    0.39236E-03    0.21013E-03
          232.    0.93107E+00    0.51500E+00    0.43229E-03    0.25104E-03
          233.    0.46633E-01    0.23993E-01    0.48019E-03    0.27334E-03
          234.    0.67119E+00    0.52380E+00    0.20628E-03    0.14130E-03
          235.    0.90873E-02    0.54249E-02    0.41605E-03    0.26217E-03
          236.    0.22829E+01    0.20084E+01    0.26608E-03    0.18826E-03
          237.    0.28725E+00    0.20794E+00    0.19599E-03    0.13902E-03
          238.    0.48388E+00    0.12826E+00    0.15595E-03    0.71321E-04
          239.    0.28526E+00    0.78348E-01    0.17055E-03    0.75921E-04
          240.    0.64087E-01    0.47892E-01    0.21799E-03    0.14853E-03
          241.    0.66276E-01    0.52896E-01    0.18077E-03    0.11925E-03
          242.    0.23360E+00   -0.29800E+00    0.88677E-03    0.13930E-03
          243.    0.25481E+00    0.13552E-01    0.11932E-02    0.43786E-03
          244.    0.33917E+00   -0.80165E-02    0.10908E-02    0.41722E-03
          245.    0.11085E+00    0.51412E-02    0.78646E-03    0.30346E-03
          246.    0.12894E+00    0.12177E-01    0.14941E-03    0.69581E-04
          247.    0.14552E+00   -0.67991E-02    0.17193E-03    0.73042E-04
          248.    0.23602E+00    0.12487E+00    0.26524E-03    0.16041E-03
          249.    0.17092E+00    0.11369E+00    0.35940E-03    0.22063E-03
          250.    0.37760E+01    0.43046E+01    0.49695E-02    0.33402E-02
          251.    0.29266E+01   -0.10289E+00    0.35921E-02    0.15322E-02
          252.    0.88623E+00   -0.27153E-01    0.10765E-01    0.52715E-02
          253.    0.17814E+01   -0.36791E+00    0.56871E-02    0.17714E-02
          254.    0.11747E+00    0.14128E+00    0.21971E-02    0.16332E-02
          255.    0.15457E+00    0.19334E+00    0.14013E-02    0.10487E-02
          256.    0.97985E-01    0.12664E+00    0.17612E-02    0.13400E-02
          257.    0.77193E-01    0.11654E+00    0.12727E-02    0.10138E-02
          258.    0.21738E-01    0.45262E-01    0.10023E-03    0.84167E-04
          259.    0.13013E-01    0.34071E-01    0.43197E-04    0.33398E-04
          260.    0.97638E-02    0.26483E-01    0.23795E-04    0.21433E-04
          261.    0.38840E-01    0.61006E-01    0.16320E-03    0.12138E-03
          262.    0.59049E+01    0.37919E+01    0.41285E-02    0.23386E-02
          263.    0.23944E+01    0.74211E+00    0.53373E-02    0.22572E-02
          264.    0.16539E+02    0.60523E+01    0.44912E-02    0.23748E-02
          265.    0.74926E+01    0.33832E+01    0.45367E-02    0.25728E-02
          266.    0.20238E+01    0.57519E+00    0.59445E-02    0.23105E-02
          267.    0.27580E+01    0.15711E+00    0.84425E-02    0.36692E-02
          268.    0.44999E+01   -0.12067E+01    0.53192E-02    0.14462E-02
          269.    0.24081E+01    0.38296E+00    0.51458E-02    0.18859E-02
          270.    0.16836E+01    0.42734E+00    0.23189E-03    0.10184E-03
          271.    0.22223E+01    0.11469E+01    0.37356E-03    0.21024E-03
          272.    0.29289E+01    0.84609E+00    0.31667E-03    0.14764E-03
          273.    0.26241E+01    0.74596E+00    0.29528E-03    0.13543E-03
          274.    0.13647E+01   -0.26666E+00    0.52936E-03    0.15305E-03
          275.    0.61024E+00    0.39446E+00    0.39778E-03    0.22073E-03
          276.    0.55591E+00    0.28205E+00    0.65598E-03    0.30564E-03
          277.    0.10567E+01    0.42760E+00    0.49449E-03    0.22495E-03
          278.    0.34390E+01    0.54339E+00    0.17975E-01    0.81733E-02
          279.    0.16632E+01    0.49875E+00    0.33534E-01    0.14499E-01
          280.    0.38030E+01    0.20515E+01    0.20972E-01    0.69145E-02
          281.    0.18467E+01    0.31904E+00    0.42185E-01    0.17162E-01
          282.    0.11565E+02    0.12926E+02    0.13281E-01    0.62838E-02
          283.    0.13539E+02    0.17399E+02    0.10270E-01    0.70798E-02
          284.    0.15471E+02    0.22849E+02    0.64943E-02    0.49530E-02
          285.    0.98524E+01   -0.27067E+00    0.14669E-01    0.62433E-02
          286.    0.25902E+00    0.25830E+00    0.77979E-03    0.56322E-03
          287.    0.21208E+00    0.20688E+00    0.92930E-03    0.65391E-03
          288.    0.21137E+00    0.23278E+00    0.98427E-03    0.71147E-03
          289.    0.36450E+00    0.42212E+00    0.13436E-02    0.98959E-03
          290.    0.33184E+00    0.14087E+00    0.18952E-03    0.93177E-04
          291.    0.20196E+01    0.20377E+00    0.26206E-03    0.86510E-04
          292.    0.15687E+00    0.12712E+00    0.17924E-03    0.10864E-03
          293.    0.21418E+01    0.22145E+00    0.34711E-03    0.11452E-03
          294.    0.77830E-01    0.80848E-01    0.10040E-02    0.71755E-03
          295.    0.23192E+00    0.14483E+00    0.76237E-03    0.56025E-03
          296.    0.19011E+00    0.20058E+00    0.52701E-03    0.39727E-03
          297.    0.89974E-01    0.92049E-01    0.16139E-02    0.11643E-02
          298.    0.26404E+00    0.17911E+00    0.23793E-03    0.14630E-03
          299.    0.12334E+01    0.33773E+00    0.19837E-03    0.83940E-04
          300.    0.83655E+00    0.86477E+00    0.17154E-03    0.12227E-03
          301.    0.15310E+00    0.19276E+00    0.20279E-03    0.13983E-03
          302.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          303.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          304.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          305.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          306.    0.29114E+00    0.20288E+00    0.58228E-03    0.39783E-03
          307.    0.47021E+00    0.57102E+00    0.50603E-03    0.37334E-03
          308.    0.74080E+00    0.10577E+01    0.54281E-03    0.41118E-03
          309.    0.36440E+00    0.46589E+00    0.34435E-03    0.25577E-03
          310.    0.19025E+00    0.18290E+00    0.95402E-03    0.62960E-03
          311.    0.23732E+00    0.19787E+00    0.79571E-03    0.49927E-03
          312.    0.16921E+00    0.16092E+00    0.11390E-02    0.73842E-03
          313.    0.69797E-01    0.63691E-01    0.14772E-02    0.10220E-02
          314.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          315.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          316.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          317.    0.25545E-01    0.29715E-01    0.67857E-04    0.48053E-04
          318.    0.39250E-01   -0.94702E-02    0.13337E-02    0.32257E-03
          319.    0.63316E-01   -0.59322E-02    0.17052E-02    0.40680E-03
          320.    0.16302E-01   -0.17661E-01    0.38215E-03    0.66447E-04
          321.    0.28238E-01   -0.47959E-01    0.16999E-02    0.11296E-03
          322.    0.74196E+00    0.28117E+00    0.24051E-02    0.11652E-02
          323.    0.55269E+00    0.24201E+00    0.20471E-02    0.10245E-02
          324.    0.98257E+00    0.28538E+00    0.16995E-02    0.66176E-03
          325.    0.10513E+01    0.27084E+00    0.14718E-02    0.68342E-03
          326.    0.14667E+01    0.12577E+01    0.16785E-03    0.11610E-03
          327.    0.42884E+00    0.42905E+00    0.83893E-04    0.57047E-04
          328.    0.55182E+00    0.59608E+00    0.55844E-04    0.38029E-04
          329.    0.49466E+00    0.27505E+00    0.64290E-04    0.34469E-04
          330.    0.28526E+01    0.40043E+00    0.29236E-03    0.10037E-03
          331.    0.12715E+01    0.41254E+00    0.26410E-03    0.13145E-03
          332.    0.22574E+01    0.75386E+00    0.27474E-03    0.12651E-03
          333.    0.28341E+01    0.34775E+00    0.28606E-03    0.10029E-03
          334.    0.28977E+01   -0.70230E-01    0.27063E-02    0.14828E-02
          335.    0.15947E+01    0.13419E+01    0.21489E-02    0.13293E-02
          336.    0.23548E+01    0.10411E+01    0.17428E-02    0.10631E-02
          337.    0.17237E+01    0.10018E+01    0.61868E-02    0.25407E-02
          338.    0.17795E+02    0.21361E+02    0.59819E-02    0.44236E-02
          339.    0.11623E+02    0.70377E+01    0.49664E-02    0.31197E-02
          340.    0.21072E+02    0.22249E+02    0.52076E-02    0.35432E-02
          341.    0.21173E+02    0.15266E+02    0.43008E-02    0.28835E-02
          342.    0.81433E+00    0.77334E-01    0.91135E-04    0.28137E-04
          343.    0.50869E+00   -0.21023E-01    0.89239E-04    0.31033E-04
          344.    0.11909E+01    0.43828E-01    0.10613E-03    0.33570E-04
          345.    0.11389E+01    0.49016E-01    0.10971E-03    0.33181E-04
          346.    0.19184E+01    0.16806E+01    0.20846E-03    0.14089E-03
          347.    0.26031E+01    0.24369E+01    0.23335E-03    0.16472E-03
          348.    0.15843E+01    0.13700E+01    0.18390E-03    0.12955E-03
          349.    0.93043E-01    0.44050E-01    0.33132E-03    0.21035E-03
          350.    0.51783E-01   -0.18162E-01    0.27600E-03    0.13999E-03
          351.    0.90011E-01    0.14717E-01    0.31749E-03    0.17334E-03
          352.    0.38518E-01   -0.14827E-01    0.29483E-03    0.15515E-03
          353.    0.84344E-01    0.62759E-01    0.37074E-03    0.20151E-03
          354.    0.50639E-01    0.28762E-01    0.36888E-03    0.20934E-03
          355.    0.25222E-01    0.13505E-02    0.80284E-04    0.40033E-04
          356.    0.12618E-01   -0.39828E-04    0.12995E-03    0.53330E-04
          357.    0.36274E-01   -0.14147E-01    0.33789E-03    0.11404E-03
          358.    0.35819E+00    0.57955E+00    0.13297E-03    0.92157E-04
          359.    0.40612E+00    0.43186E+00    0.10489E-03    0.71904E-04
          360.    0.72691E+00    0.55644E+00    0.12756E-03    0.87072E-04
          361.    0.70268E+00    0.90978E+00    0.16103E-03    0.11101E-03
          362.    0.91611E-01    0.93418E-01    0.11153E-02    0.79859E-03
          363.    0.13215E+00    0.10670E+00    0.56941E-03    0.34180E-03
          364.    0.11872E+00    0.83210E-01    0.79097E-03    0.52874E-03
          365.    0.87208E-01    0.91524E-01    0.18892E-02    0.13776E-02
          366.    0.34633E-02    0.31461E-02    0.24759E-03    0.12443E-03
          367.    0.11928E-01    0.10159E-01    0.44235E-03    0.24024E-03
          368.    0.65354E-01    0.59463E-01    0.21349E-03    0.12937E-03
          369.    0.90143E-03    0.36556E-03    0.54629E-03    0.32268E-03
          370.    0.90417E+01   -0.11488E+01    0.15550E-02    0.60643E-03
          371.    0.89609E+01    0.57072E-01    0.16878E-02    0.59099E-03
          372.    0.66798E+01    0.17829E+01    0.10081E-02    0.54082E-03
          373.    0.58751E+01    0.34817E+00    0.19979E-02    0.69959E-03
          374.    0.54342E+00    0.49766E-01    0.11276E-02    0.38234E-03
          375.    0.40501E+00    0.74267E-01    0.10666E-02    0.39821E-03
          376.    0.16676E+00    0.66070E-03    0.13916E-02    0.48022E-03
          377.    0.37949E+00    0.94075E-02    0.12215E-02    0.43289E-03
          378.    0.86469E+01    0.71817E-01    0.83733E-03    0.24643E-03
          379.    0.79783E+01    0.25647E+00    0.66628E-03    0.19980E-03
          380.    0.91361E+01   -0.34670E+00    0.81663E-03    0.23966E-03
          381.    0.84233E+01    0.10171E+00    0.68581E-03    0.19948E-03
          382.    0.46585E+01    0.21815E+01    0.83926E-02    0.45019E-02
