/TITLE,THIS IS REULT OF BH056-L-8-50Mat
  10.
NODE      EQUIVALENTSTRESS      PRINCIPALSTRESS      EQVSTRAIN      PRINCIPALSTRAIN
           37.    0.30678E+00    0.28819E+00    0.22328E-02    0.13830E-02
           38.    0.49085E+00    0.31015E+00    0.20537E-02    0.10725E-02
           39.    0.76225E+00    0.55522E+00    0.19234E-02    0.11304E-02
           40.    0.46438E+00    0.43942E+00    0.28707E-02    0.16637E-02
           41.    0.49709E+01   -0.11156E+01    0.13787E-02    0.36939E-03
           42.    0.30356E+01    0.35938E+00    0.12174E-02    0.35637E-03
           43.    0.50611E+01   -0.13755E+01    0.11904E-02    0.33321E-03
           44.    0.72373E+01    0.65329E+00    0.13538E-02    0.42936E-03
           45.    0.11905E+01    0.95085E+00    0.13617E-02    0.90602E-03
           46.    0.69626E+00    0.45616E+00    0.15448E-02    0.99888E-03
           47.    0.10381E+01    0.75704E+00    0.13826E-02    0.89990E-03
           48.    0.46670E+00    0.35151E+00    0.13412E-02    0.69673E-03
           49.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           50.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           51.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           52.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           53.    0.50829E+00    0.24836E+00    0.75656E-02    0.31621E-02
           54.    0.44638E+00   -0.20419E+00    0.33867E-02    0.13602E-02
           55.    0.21526E+00   -0.85659E-01    0.54964E-02    0.18737E-02
           56.    0.22619E+00   -0.63679E-02    0.10432E-01    0.37953E-02
           57.    0.81327E+00   -0.23961E+00    0.39333E-02    0.12526E-02
           58.    0.11150E+01   -0.56361E+00    0.48651E-02    0.15531E-02
           59.    0.11500E+01   -0.25171E+00    0.45126E-02    0.13003E-02
           60.    0.99706E+00    0.15954E+00    0.45662E-02    0.13592E-02
           61.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           62.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           63.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           64.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           65.    0.19918E+01    0.79757E+00    0.65441E-02    0.30367E-02
           66.    0.18980E+01    0.65279E+00    0.50364E-02    0.23853E-02
           67.    0.23709E+01    0.12004E+01    0.56488E-02    0.27886E-02
           68.    0.79067E+00    0.10835E+01    0.77539E-02    0.35369E-02
           69.    0.12043E+01    0.28952E+00    0.25648E-02    0.12249E-02
           70.    0.75088E+00    0.23944E+00    0.39177E-02    0.17347E-02
           71.    0.97396E+00    0.19437E+00    0.28760E-02    0.11801E-02
           72.    0.44737E+00    0.29566E+00    0.35510E-02    0.19741E-02
           73.    0.11432E+02    0.46739E+00    0.97622E-03    0.29559E-03
           74.    0.26331E+01    0.32290E-01    0.42978E-03    0.13014E-03
           75.    0.22872E+01    0.15377E+00    0.53882E-03    0.18347E-03
           76.    0.76992E+01    0.29424E+00    0.70564E-03    0.21323E-03
           77.    0.27077E+01    0.22118E+01    0.26004E-03    0.16531E-03
           78.    0.20156E+01    0.16265E+01    0.20626E-03    0.13278E-03
           79.    0.22226E+01    0.17075E+01    0.22633E-03    0.14562E-03
           80.    0.14707E+01    0.15128E+00    0.19289E-03    0.62850E-04
           81.    0.98325E+00    0.10100E+01    0.17957E-03    0.12906E-03
           82.    0.22156E+01    0.22897E+01    0.45162E-03    0.32240E-03
           83.    0.12109E+01    0.13166E+01    0.26685E-03    0.18995E-03
           84.    0.17464E-02    0.20223E-02    0.31415E-03    0.21152E-03
           85.    0.74230E+00    0.57086E+00    0.39282E-02    0.26253E-02
           86.    0.22904E+00    0.12191E+00    0.55913E-02    0.35297E-02
           87.    0.28039E+00    0.21887E+00    0.64438E-02    0.43696E-02
           88.    0.27943E+00    0.25231E+00    0.62276E-02    0.43720E-02
           89.    0.21090E+01    0.22767E+01    0.40306E-02    0.29623E-02
           90.    0.15254E+01    0.14719E+01    0.41902E-02    0.29359E-02
           91.    0.12712E+01    0.13901E+01    0.42782E-02    0.31105E-02
           92.    0.19798E+01    0.16241E+01    0.42143E-02    0.28712E-02
           93.    0.40620E+01    0.31486E+00    0.84338E-03    0.28417E-03
           94.    0.48229E-01    0.20884E-01    0.68717E-03    0.34295E-03
           95.    0.33028E+00   -0.15776E-01    0.39667E-03    0.16370E-03
           96.    0.13031E+01   -0.39290E-01    0.42290E-03    0.15018E-03
           97.    0.92418E+00    0.39355E+00    0.60866E-02    0.22974E-02
           98.    0.54690E+00   -0.29189E-01    0.79145E-02    0.24980E-02
           99.    0.76512E+00   -0.23241E+00    0.95192E-02    0.30376E-02
          100.    0.11528E+01    0.42734E+00    0.74016E-02    0.31708E-02
          101.    0.35080E+00    0.17663E+00    0.26404E-02    0.14220E-02
          102.    0.28122E+00    0.10773E+00    0.31311E-02    0.16588E-02
          103.    0.23075E+00    0.15182E+00    0.40412E-02    0.23661E-02
          104.    0.31213E+00    0.21421E+00    0.25916E-02    0.15095E-02
          105.    0.84706E+00   -0.10272E+00    0.29793E-03    0.10024E-03
          106.    0.71508E+00    0.27181E+00    0.31885E-03    0.14037E-03
          107.    0.56915E+00    0.13161E+00    0.40928E-03    0.19364E-03
          108.    0.47973E+00    0.29994E+00    0.44923E-03    0.26767E-03
          109.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          110.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          111.    0.37301E+00   -0.26854E+00    0.10240E-02    0.25376E-03
          112.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          113.    0.54502E+01    0.62464E+00    0.69396E-03    0.22632E-03
          114.    0.51611E+01    0.31197E+00    0.51346E-03    0.14844E-03
          115.    0.24867E-02   -0.43204E-03    0.29251E-03    0.18084E-03
          116.    0.10873E+00    0.17696E-01    0.54355E-03    0.24828E-03
          117.    0.28183E+00    0.35343E-01    0.37541E-02    0.16324E-02
          118.    0.13475E+00    0.44120E-01    0.29965E-02    0.15456E-02
          119.    0.18114E+00   -0.53113E-01    0.57797E-02    0.19740E-02
          120.    0.56473E+00    0.12085E+00    0.21490E-02    0.89304E-03
          121.    0.89286E+01   -0.18466E+00    0.17360E-02    0.54733E-03
          122.    0.39541E+01    0.19617E+01    0.16667E-02    0.70361E-03
          123.    0.14061E+02   -0.14891E+01    0.18922E-02    0.55819E-03
          124.    0.41762E+01    0.62806E-01    0.15024E-02    0.52408E-03
          125.    0.82347E+01    0.94931E+01    0.82321E-03    0.60511E-03
          126.    0.44078E+01    0.35367E+01    0.64648E-03    0.44413E-03
          127.    0.47650E+01    0.39055E+01    0.73016E-03    0.50852E-03
          128.    0.91287E+01    0.10259E+02    0.90358E-03    0.66099E-03
          129.    0.13131E+01    0.54179E+00    0.38684E-02    0.26044E-02
          130.    0.25345E+01    0.17001E+01    0.28309E-02    0.19101E-02
          131.    0.25501E+00    0.22568E+00    0.35143E-02    0.24349E-02
          132.    0.80254E+00    0.45140E+00    0.33545E-02    0.22744E-02
          133.    0.17619E+02   -0.18714E+01    0.20511E-02    0.63857E-03
          134.    0.12922E+02   -0.83736E+00    0.16746E-02    0.49942E-03
          135.    0.17137E+02    0.12583E+01    0.18256E-02    0.58630E-03
          136.    0.52798E+01    0.62531E+00    0.11883E-02    0.38622E-03
          137.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          138.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          139.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          140.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          141.    0.25174E+01    0.40680E+00    0.66909E-02    0.24601E-02
          142.    0.50358E+01    0.53394E+00    0.53894E-02    0.17816E-02
          143.    0.45174E+01    0.19398E+01    0.44297E-02    0.17682E-02
          144.    0.38007E+01    0.10684E+01    0.48854E-02    0.17987E-02
          145.    0.11353E+02    0.90522E+00    0.12694E-02    0.40546E-03
          146.    0.73511E+01    0.37362E+00    0.11187E-02    0.35864E-03
          147.    0.15028E+01    0.23796E+00    0.10020E-02    0.36141E-03
          148.    0.31398E+01    0.55622E+00    0.97323E-03    0.34716E-03
          149.    0.32479E+01    0.38496E+01    0.36045E-02    0.26875E-02
          150.    0.16323E+01    0.14356E+01    0.31740E-02    0.22863E-02
          151.    0.39536E+00    0.18639E+00    0.28405E-02    0.16292E-02
          152.    0.23735E+00    0.17886E+00    0.23186E-02    0.16156E-02
          153.    0.34369E+00    0.29345E+00    0.18501E-02    0.11630E-02
          154.    0.47526E+00    0.20864E+00    0.50117E-02    0.27327E-02
          155.    0.44686E+00   -0.31305E-01    0.25024E-02    0.82924E-03
          156.    0.23796E+00   -0.19731E-01    0.13681E-02    0.46199E-03
          157.    0.17799E+00   -0.12513E+00    0.12263E-02    0.37100E-03
          158.    0.20902E+00   -0.70685E-01    0.10068E-02    0.37914E-03
          159.    0.11218E+01   -0.77481E-01    0.20625E-02    0.77717E-03
          160.    0.97885E+00    0.74589E+00    0.22129E-02    0.10119E-02
          161.    0.10253E+01   -0.11383E+01    0.13884E-02    0.41660E-03
          162.    0.73910E+00    0.27405E+00    0.24818E-02    0.90197E-03
          163.    0.86244E+01    0.84868E+01    0.78299E-03    0.55803E-03
          164.    0.98205E+01    0.10444E+02    0.10182E-02    0.73631E-03
          165.    0.66874E+01    0.63946E+01    0.68524E-03    0.48726E-03
          166.    0.41472E+01    0.38138E+01    0.77190E-03    0.54779E-03
          167.    0.13091E+02    0.31346E+00    0.11365E-02    0.35909E-03
          168.    0.13948E+02   -0.20813E-02    0.11985E-02    0.37926E-03
          169.    0.14686E+02   -0.71926E+00    0.12956E-02    0.38649E-03
          170.    0.76628E+01    0.88211E+00    0.93775E-03    0.31813E-03
          171.    0.11220E+00    0.16023E+00    0.59676E-03    0.30586E-03
          172.    0.69497E+00    0.21070E+00    0.72125E-03    0.31071E-03
          173.    0.10511E+01    0.15621E+00    0.43095E-03    0.15024E-03
          174.    0.13819E+01    0.31043E+00    0.67874E-03    0.25828E-03
          175.    0.76853E+00    0.52912E+00    0.98959E-03    0.55461E-03
          176.    0.31334E+00    0.19126E+00    0.18323E-02    0.83899E-03
          177.    0.45101E+00    0.42168E+00    0.13329E-02    0.86051E-03
          178.    0.16840E+00    0.13097E+00    0.24265E-02    0.12860E-02
          179.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          180.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          181.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          182.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          183.    0.26705E+00    0.25184E+00    0.39384E-03    0.28376E-03
          184.    0.25000E+01    0.24751E+01    0.45599E-03    0.32879E-03
          185.    0.63072E+01    0.60272E+01    0.67828E-03    0.48141E-03
          186.    0.41400E+01    0.39603E+01    0.76338E-03    0.54572E-03
          187.    0.36269E+01   -0.22301E+00    0.57786E-02    0.18252E-02
          188.    0.22077E+01   -0.96092E-01    0.33548E-02    0.10628E-02
          189.    0.20803E+01    0.36081E+00    0.22985E-02    0.92215E-03
          190.    0.22209E+01   -0.32589E-01    0.37941E-02    0.11907E-02
          191.    0.16846E+01    0.13159E+01    0.66902E-03    0.45416E-03
          192.    0.64718E+00    0.49761E+00    0.55637E-03    0.38223E-03
          193.    0.18480E+01    0.15178E+01    0.73208E-03    0.49869E-03
          194.    0.22420E+00    0.18903E+00    0.47926E-03    0.30206E-03
          195.    0.18668E+01    0.17571E+01    0.26205E-02    0.18479E-02
          196.    0.12087E+01    0.10157E+01    0.25430E-02    0.17251E-02
          197.    0.16757E+01    0.15626E+01    0.22169E-02    0.15575E-02
          198.    0.12330E+01    0.99392E+00    0.36996E-02    0.24866E-02
          199.    0.43222E+00    0.41142E+00    0.51829E-02    0.36112E-02
          200.    0.68391E+00    0.58442E+00    0.52636E-02    0.36294E-02
          201.    0.50035E+00    0.48607E+00    0.37131E-02    0.25733E-02
          202.    0.51123E+00    0.52264E+00    0.38111E-02    0.27090E-02
          203.    0.18642E+01    0.18714E+01    0.17645E-02    0.12593E-02
          204.    0.17316E+01    0.16676E+01    0.17992E-02    0.12713E-02
          205.    0.17405E+01    0.17983E+01    0.18975E-02    0.13662E-02
          206.    0.12973E+01    0.11046E+01    0.15535E-02    0.10345E-02
          207.    0.77772E+01    0.28425E+01    0.16196E-02    0.82487E-03
          208.    0.21709E+01    0.11153E+01    0.13877E-02    0.73136E-03
          209.    0.52830E+01    0.35928E+01    0.13426E-02    0.83711E-03
          210.    0.28587E+01    0.15601E+01    0.18231E-02    0.10083E-02
          211.    0.18477E-02   -0.76674E-04    0.28939E-03    0.15789E-03
          212.    0.45921E-02   -0.14778E-02    0.31375E-03    0.17846E-03
          213.    0.56806E-01    0.46462E-01    0.28409E-03    0.16051E-03
          214.    0.27552E-01    0.37802E-01    0.34450E-03    0.18732E-03
          215.    0.94138E+01    0.95372E+01    0.98848E-03    0.70812E-03
          216.    0.70510E+01    0.68485E+01    0.75068E-03    0.53726E-03
          217.    0.81473E+01    0.83198E+01    0.92240E-03    0.66153E-03
          218.    0.44170E+01    0.43324E+01    0.64612E-03    0.45980E-03
          219.    0.19090E+01    0.19584E+01    0.44124E-02    0.32314E-02
          220.    0.12422E+01    0.15352E+01    0.46865E-02    0.34625E-02
          221.    0.24252E+01    0.29157E+01    0.36048E-02    0.26755E-02
          222.    0.15509E+01    0.13149E+01    0.42251E-02    0.29321E-02
          223.    0.58402E+00    0.18516E+00    0.31874E-02    0.15196E-02
          224.    0.27741E+00    0.17810E+00    0.26375E-02    0.15298E-02
          225.    0.18123E+00    0.13772E+00    0.42819E-02    0.26909E-02
          226.    0.11574E+00    0.99738E-01    0.39928E-02    0.27946E-02
          227.    0.12133E+01    0.91046E+00    0.65697E-03    0.38645E-03
          228.    0.43848E-02    0.61993E-02    0.24884E-02    0.14713E-02
          229.    0.22392E+01    0.16349E+01    0.71990E-03    0.41750E-03
          230.    0.66603E-01    0.54476E-01    0.12972E-02    0.81970E-03
          231.    0.45188E+01    0.43671E+01    0.82942E-03    0.59218E-03
          232.    0.14868E+01    0.12216E+01    0.60351E-03    0.42309E-03
          233.    0.41291E-01    0.26787E-01    0.31114E-03    0.21036E-03
          234.    0.10903E+01    0.85317E-01    0.31336E-03    0.12685E-03
          235.    0.80664E-02    0.39221E-02    0.16477E-03    0.10026E-03
          236.    0.26056E+01    0.22710E+01    0.27955E-03    0.19307E-03
          237.    0.24208E+00   -0.18549E-01    0.14589E-03    0.59453E-04
          238.    0.15599E+01    0.10296E+00    0.46175E-03    0.16387E-03
          239.    0.39950E+00   -0.45035E-01    0.27336E-03    0.13180E-03
          240.    0.38008E+00    0.12191E+00    0.76537E-03    0.32442E-03
          241.    0.44933E+00    0.11111E+00    0.69075E-03    0.27802E-03
          242.    0.82758E+00    0.17868E+01    0.33115E-02    0.29256E-02
          243.    0.11344E+01    0.99215E+00    0.52837E-02    0.37012E-02
          244.    0.12713E+01    0.12459E+01    0.41305E-02    0.29201E-02
          245.    0.41533E+00    0.49211E+00    0.27237E-02    0.20834E-02
          246.    0.10710E+01    0.11603E+01    0.12340E-02    0.85644E-03
          247.    0.11071E+01    0.13502E+01    0.13122E-02    0.94822E-03
          248.    0.15843E+01    0.11657E+01    0.17513E-02    0.10298E-02
          249.    0.11925E+01    0.39946E+00    0.26954E-02    0.11478E-02
          250.    0.10628E+01    0.95535E+00    0.13148E-02    0.90034E-03
          251.    0.22269E+01    0.17969E+01    0.21165E-02    0.14485E-02
          252.    0.18015E+00    0.12286E+00    0.17952E-02    0.11302E-02
          253.    0.58143E+00    0.37777E+00    0.18077E-02    0.10657E-02
          254.    0.48498E+00   -0.10250E+00    0.88894E-02    0.25859E-02
          255.    0.67346E+00   -0.18291E+00    0.60957E-02    0.16095E-02
          256.    0.44216E+00   -0.10056E+00    0.76653E-02    0.21918E-02
          257.    0.33070E+00   -0.20389E+00    0.54156E-02    0.11784E-02
          258.    0.15322E+00   -0.15996E+00    0.68860E-03    0.14756E-03
          259.    0.12945E+00   -0.16438E+00    0.42016E-03    0.72874E-04
          260.    0.78295E-01   -0.15240E+00    0.18761E-03    0.14504E-04
          261.    0.34419E+00   -0.15726E+00    0.14199E-02    0.43941E-03
          262.    0.24967E+01    0.17257E+01    0.16632E-02    0.10478E-02
          263.    0.79972E+00    0.41536E+00    0.15372E-02    0.99612E-03
          264.    0.70047E+01    0.75260E+01    0.19100E-02    0.13768E-02
          265.    0.25950E+01    0.19151E+01    0.15136E-02    0.10283E-02
          266.    0.40786E+00    0.16349E+00    0.12531E-02    0.41380E-03
          267.    0.44287E+00    0.13774E+00    0.13781E-02    0.62963E-03
          268.    0.80630E+00   -0.13223E+00    0.96877E-03    0.34979E-03
          269.    0.51400E+00    0.11383E+00    0.12139E-02    0.49659E-03
          270.    0.43417E+01    0.39892E+01    0.55987E-03    0.39535E-03
          271.    0.55578E+01    0.53494E+01    0.88674E-03    0.63096E-03
          272.    0.94495E+01    0.98616E+01    0.10194E-02    0.73372E-03
          273.    0.72407E+01    0.70536E+01    0.79248E-03    0.56340E-03
          274.    0.56869E+01   -0.39790E-01    0.21957E-02    0.91347E-03
          275.    0.15440E+01    0.13844E+01    0.10370E-02    0.50516E-03
          276.    0.10530E+01    0.61373E+00    0.12554E-02    0.48993E-03
          277.    0.13628E+01    0.64672E+00    0.76307E-03    0.29036E-03
          278.    0.40285E+00    0.62630E-01    0.19861E-02    0.10808E-02
          279.    0.20875E+00    0.17973E+00    0.40474E-02    0.28893E-02
          280.    0.43495E+00   -0.13542E-01    0.33414E-02    0.24441E-02
          281.    0.17090E+00    0.14410E+00    0.47262E-02    0.35670E-02
          282.    0.18518E+01    0.42826E+00    0.18367E-02    0.11770E-02
          283.    0.17267E+01   -0.30679E+00    0.12802E-02    0.62858E-03
          284.    0.23961E+01   -0.93087E+00    0.10060E-02    0.36031E-03
          285.    0.13174E+01    0.17820E+01    0.21030E-02    0.15372E-02
          286.    0.71693E+00    0.57953E+00    0.22335E-02    0.14078E-02
          287.    0.36993E+00    0.16182E+00    0.15731E-02    0.82752E-03
          288.    0.69570E+00    0.31776E+00    0.32010E-02    0.16343E-02
          289.    0.86137E+00    0.40639E+00    0.32099E-02    0.17151E-02
          290.    0.97265E+00    0.92190E+00    0.44680E-03    0.31671E-03
          291.    0.54353E+01    0.52736E+01    0.70676E-03    0.50246E-03
          292.    0.39105E+00    0.34145E+00    0.37280E-03    0.25061E-03
          293.    0.27899E+01    0.27864E+01    0.48015E-03    0.33958E-03
          294.    0.85693E+00    0.61752E-01    0.10798E-01    0.43109E-02
          295.    0.20524E+01    0.14700E+01    0.70238E-02    0.26449E-02
          296.    0.26799E+01    0.25534E+00    0.71148E-02    0.25398E-02
          297.    0.75072E+00    0.13267E+00    0.13163E-01    0.53341E-02
          298.    0.54816E+00    0.51875E+00    0.38806E-03    0.25968E-03
          299.    0.42733E+01    0.40328E+01    0.69733E-03    0.49078E-03
          300.    0.24067E+01    0.17115E+01    0.45497E-03    0.29119E-03
          301.    0.32481E+00    0.15203E+00    0.33899E-03    0.15922E-03
          302.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          303.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          304.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          305.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          306.    0.13990E+01    0.46614E+00    0.26317E-02    0.10272E-02
          307.    0.25782E+01    0.51447E+00    0.27397E-02    0.11442E-02
          308.    0.30794E+01   -0.79166E-01    0.23090E-02    0.92150E-03
          309.    0.22184E+01    0.62210E+00    0.20350E-02    0.10011E-02
          310.    0.50245E+00    0.77122E+00    0.35119E-02    0.22640E-02
          311.    0.51658E+00    0.48985E+00    0.21989E-02    0.11637E-02
          312.    0.36605E+00    0.37931E+00    0.30848E-02    0.19085E-02
          313.    0.21928E+00    0.17593E+00    0.47528E-02    0.29765E-02
          314.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          315.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          316.    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          317.    0.55557E-01   -0.19427E-01    0.18562E-03    0.63501E-04
          318.    0.28857E-01    0.36981E-01    0.10457E-02    0.84142E-03
          319.    0.55900E-01    0.67797E-01    0.15056E-02    0.11987E-02
          320.    0.14260E-01    0.32448E-01    0.33449E-03    0.29754E-03
          321.    0.25031E-01    0.72294E-01    0.14795E-02    0.14344E-02
          322.    0.39055E+00   -0.89335E-01    0.13385E-02    0.42181E-03
          323.    0.42212E+00   -0.56254E-01    0.16398E-02    0.48809E-03
          324.    0.63994E+00    0.54073E+00    0.11616E-02    0.66181E-03
          325.    0.66650E+00    0.76120E-03    0.10300E-02    0.38743E-03
          326.    0.10932E+02    0.10519E+01    0.12715E-02    0.40863E-03
          327.    0.78424E+01    0.30142E+00    0.11674E-02    0.36818E-03
          328.    0.13901E+02   -0.14879E+00    0.13771E-02    0.42665E-03
          329.    0.97103E+01    0.40435E+00    0.11615E-02    0.36604E-03
          330.    0.97096E+01    0.99213E+01    0.99751E-03    0.71543E-03
          331.    0.35996E+01    0.34706E+01    0.67294E-03    0.48427E-03
          332.    0.82792E+01    0.82620E+01    0.10052E-02    0.71656E-03
          333.    0.78704E+01    0.78449E+01    0.80555E-03    0.57653E-03
          334.    0.13681E+01    0.88046E+00    0.12672E-02    0.79300E-03
          335.    0.11926E+01    0.10945E+01    0.13110E-02    0.88616E-03
          336.    0.15655E+01    0.93717E+00    0.11362E-02    0.70709E-03
          337.    0.66923E+00    0.60877E+00    0.16307E-02    0.11069E-02
          338.    0.12465E+02   -0.42589E+01    0.41308E-02    0.10950E-02
          339.    0.84918E+01    0.29649E+01    0.37008E-02    0.12859E-02
          340.    0.15483E+02   -0.42920E+01    0.38046E-02    0.11279E-02
          341.    0.14967E+02    0.22837E+01    0.30931E-02    0.10095E-02
          342.    0.60837E+01    0.95043E+00    0.72237E-03    0.24611E-03
          343.    0.70045E+01    0.11793E+01    0.98102E-03    0.33743E-03
          344.    0.13485E+02   -0.71301E+00    0.12084E-02    0.37484E-03
          345.    0.82004E+01    0.72579E+00    0.82864E-03    0.27876E-03
          346.    0.51920E+01    0.45092E+01    0.54381E-03    0.38058E-03
          347.    0.45492E+01    0.42421E+01    0.41276E-03    0.29411E-03
          348.    0.15247E+01    0.51380E+00    0.12849E-03    0.63790E-04
          349.    0.20206E+00    0.18021E+00    0.42757E-03    0.30338E-03
          350.    0.26262E+00    0.36945E+00    0.14680E-02    0.99059E-03
          351.    0.37744E+00    0.37108E+00    0.13892E-02    0.83867E-03
          352.    0.24653E+00    0.27270E+00    0.19709E-02    0.13776E-02
          353.    0.35235E+00    0.21321E+00    0.16829E-02    0.11122E-02
          354.    0.60068E-01    0.48777E-01    0.47079E-03    0.32096E-03
          355.    0.21065E-01    0.21677E-01    0.80714E-04    0.52728E-04
          356.    0.21927E-01    0.25016E-01    0.22603E-03    0.14311E-03
          357.    0.75479E-01    0.12132E+00    0.68982E-03    0.55086E-03
          358.    0.32675E+01   -0.95799E-01    0.88910E-03    0.31327E-03
          359.    0.36620E+01    0.45609E-01    0.85890E-03    0.28781E-03
          360.    0.71008E+01    0.11551E+00    0.12795E-02    0.40914E-03
          361.    0.53646E+01    0.66313E+00    0.11402E-02    0.39129E-03
          362.    0.45391E+00    0.57957E-03    0.54888E-02    0.18847E-02
          363.    0.57883E+00    0.12224E+00    0.22826E-02    0.10262E-02
          364.    0.50003E+00    0.10508E+00    0.31660E-02    0.11740E-02
          365.    0.34686E+00   -0.44357E-02    0.76473E-02    0.27004E-02
          366.    0.11014E-01   -0.30123E-02    0.47203E-03    0.15556E-03
          367.    0.19959E-01    0.11396E-01    0.68362E-03    0.36137E-03
          368.    0.17251E+00    0.68431E-01    0.53212E-03    0.29297E-03
          369.    0.11376E-02    0.67761E-03    0.64702E-03    0.32885E-03
          370.    0.68431E+01   -0.12688E+01    0.11523E-02    0.47323E-03
          371.    0.46954E+01   -0.93463E+00    0.87602E-03    0.39107E-03
          372.    0.85184E+01   -0.19320E+01    0.12694E-02    0.45623E-03
          373.    0.33388E+01    0.17020E+01    0.89969E-03    0.48263E-03
          374.    0.10537E+01    0.24702E+00    0.21382E-02    0.93628E-03
          375.    0.85017E+00    0.13019E+00    0.25820E-02    0.10210E-02
          376.    0.19229E+00    0.95286E-01    0.15417E-02    0.92922E-03
          377.    0.74905E+00    0.46574E-01    0.24628E-02    0.11395E-02
          378.    0.56813E+01    0.53243E+01    0.54992E-03    0.38574E-03
          379.    0.58023E+01    0.55562E+01    0.48515E-03    0.34331E-03
          380.    0.78139E+01    0.81187E+01    0.69923E-03    0.50262E-03
          381.    0.51815E+01    0.50798E+01    0.41935E-03    0.29826E-03
          382.    0.14780E+01    0.64150E+00    0.26452E-02    0.13408E-02
